timestamp,T1_us,T2_us,sx_error,x_error,cz_error,readout_error,t_sx_ns,t_x_ns,t_cz_ns,drifted,z_F_gate,z_F_coherence,z_F_bell
2025-09-28,196.494,171.9487,0.00025343,0.00025343,0.00204248,0.01525879,24.0,24.0,68.0,0,-0.07940091782865084,-0.3088508001932944,0.09834782396712785
2025-09-29,160.5067,184.7096,0.00025368,0.00025368,0.00204248,0.01721191,24.0,24.0,68.0,0,-0.07939762899995047,-0.7367937060656499,0.15809848234120044
2025-09-30,183.2014,189.0757,0.00025357,0.00025357,0.00206092,0.01879883,24.0,24.0,68.0,0,-0.07939907608457863,-0.4669197264700328,0.17854068757738512
2025-10-01,216.9567,229.0286,0.00032742,0.00032742,0.00224374,0.02148438,24.0,24.0,68.0,0,-0.07842755608648773,-0.06551864412728638,0.3660936904692825
2025-10-02,202.3456,201.9888,0.00030053,0.00030053,0.00546312,0.01245117,24.0,24.0,68.0,1,-0.07878130250150012,-0.23926651051324976,0.23931121830965665
2025-10-03,192.5003,259.5163,0.00027546,0.00027546,0.00215667,0.01635742,24.0,24.0,68.0,0,-0.07911110624357376,-0.3563418757444589,0.5085012522635171
2025-10-04,106.8019,108.5785,0.00036525,0.00036525,0.00254704,0.01550293,24.0,24.0,68.0,1,-0.07792989052754692,-1.3754242277022735,-0.1976282551720452
2025-10-05,179.5392,214.5032,0.00022818,0.00022818,0.00233452,0.0144043,24.0,24.0,68.0,0,-0.07973308952738876,-0.5104687704351467,0.2974301778476374
2025-10-06,205.6582,222.298,0.00038784,0.00038784,0.00202818,0.015625,24.0,24.0,68.0,0,-0.077632711966181,-0.1998747342479349,0.33497713519575967
2025-10-07,228.9521,219.1461,0.00028232,0.00028232,0.00225521,0.01501465,24.0,24.0,68.0,0,-0.07902086078403546,0.07712463094756634,0.3195252523956022
2025-10-08,199.0176,238.6252,0.00030893,0.00030893,0.00230283,0.05529785,24.0,24.0,68.0,0,-0.0786707978571675,-0.27884141584772054,0.4109052159424183
2025-10-10,167.5446,212.2439,0.00029183,0.00029183,0.00215094,0.01831055,24.0,24.0,68.0,0,-0.07889575374027318,-0.6531025323116018,0.28727036403228756
2025-10-11,164.216,217.9036,0.00020804,0.00020804,0.00229827,0.01501465,24.0,24.0,68.0,0,-0.079998037567491,-0.6926845725448707,0.31321903751632624
2025-10-12,165.8337,211.1444,0.00022709,0.00022709,0.00234149,0.0144043,24.0,24.0,68.0,0,-0.0797474288205224,-0.673447696234903,0.28169645379754765
2025-10-14,161.3889,222.1984,0.00038023,0.00038023,0.0020253,0.01342773,24.0,24.0,68.0,0,-0.07773282391182043,-0.7263030265325757,0.3344607326650648
2025-10-15,204.3354,281.9609,0.00028815,0.00028815,0.00185241,0.01806641,24.0,24.0,68.0,0,-0.07894416529874271,-0.21560480779854727,0.6136747021825535
2025-10-16,163.6532,177.4975,0.00034244,0.00034244,0.00199434,0.01574707,24.0,24.0,68.0,0,-0.07822996325816918,-0.6993771076176594,0.12491386129591639
2025-10-17,179.417,214.833,0.00052925,0.00052925,0.00231382,0.0168457,24.0,24.0,68.0,0,-0.07577241890010064,-0.5119219114903968,0.30095470085994824
2025-10-19,220.087,255.3378,0.00031313,0.00031313,0.00245456,0.01464844,24.0,24.0,68.0,0,-0.07861554553500119,-0.028294687946849823,0.4891844835005233
2025-10-20,195.0912,222.2026,0.00027568,0.00027568,0.00233365,0.01208496,24.0,24.0,68.0,0,-0.07910821207431742,-0.32553219358367785,0.3337927038001123
2025-10-21,195.0912,222.2026,0.00027568,0.00027568,0.00233365,0.01635742,24.0,24.0,68.0,0,-0.07910821207431742,-0.32553219358367785,0.3337927038001123
2025-10-22,181.7632,214.9488,0.00031476,0.00031476,0.00264735,0.01367188,24.0,24.0,68.0,0,-0.07859410237187475,-0.48402207888951465,0.3000860572305064
2025-10-23,181.7632,214.9488,0.00031476,0.00031476,0.00264735,0.01367188,24.0,24.0,68.0,0,-0.07859410237187475,-0.48402207888951465,0.3000860572305064
2025-10-24,181.7632,214.9488,0.00031476,0.00031476,0.00264735,0.01367188,24.0,24.0,68.0,0,-0.07859410237187475,-0.48402207888951465,0.3000860572305064
2025-10-25,181.7632,214.9488,0.00031476,0.00031476,0.00264735,0.01367188,24.0,24.0,68.0,0,-0.07859410237187475,-0.48402207888951465,0.3000860572305064
2025-10-26,181.7632,214.9488,0.00031476,0.00031476,0.00264735,0.01367188,24.0,24.0,68.0,0,-0.07859410237187475,-0.48402207888951465,0.3000860572305064
2025-10-29,159.6525,165.8555,0.00050661,0.00050661,0.0022444,0.0144043,24.0,24.0,68.0,0,-0.07607025522720665,-0.7469514236548038,0.07148360861680023
2025-10-31,227.7021,283.0272,0.00015292,0.00015292,0.0019736,0.02416992,24.0,24.0,68.0,0,-0.08072315851934977,0.06226025845114554,0.6177778294142403
2025-11-01,132.8039,140.0185,0.00031864,0.00031864,0.0030296,0.0177002,24.0,24.0,68.0,1,-0.07854305975044491,-1.0662214967807266,-0.05072664922533041
2025-11-02,217.5352,244.8983,0.00041009,0.00041009,0.00220557,0.02075195,24.0,24.0,68.0,0,-0.07734000621184758,-0.05863941253594293,0.440942485180804
2025-11-03,174.7936,199.1182,0.00027712,0.00027712,0.00215148,0.02429199,24.0,24.0,68.0,0,-0.07908926842100328,-0.5669010633303584,0.2257165282310672
2025-11-04,165.6281,207.3199,0.00040816,0.00040816,0.00392448,0.02246094,24.0,24.0,68.0,1,-0.07736539596941448,-0.6758925882231143,0.2649804179079077
2025-11-08,176.2906,104.7116,0.00039341,0.00039341,0.00254847,0.01940918,24.0,24.0,68.0,0,-0.07755943686273663,-0.5490994908286446,-0.21554860569553586
2025-11-10,209.495,238.6384,0.00028219,0.00028219,0.00232079,0.01867676,24.0,24.0,68.0,0,-0.07902257097495965,-0.15424943473252092,0.4107911343490236
2025-11-11,209.495,238.6384,0.00028219,0.00028219,0.00210895,0.01977539,24.0,24.0,68.0,0,-0.07902257097495965,-0.15424943473252092,0.4107911343490236
2025-11-12,226.976,272.6122,0.00028219,0.00028219,0.00210895,0.0189209,24.0,24.0,68.0,0,-0.07902257097495965,0.0536258417554246,0.5698630689668653
2025-11-13,226.976,272.6122,0.00034419,0.00034419,0.00237531,0.06921387,24.0,24.0,68.0,0,-0.07820694145726655,0.0536258417554246,0.5702708837257119
2025-11-15,220.2642,252.7415,0.00024525,0.00024525,0.00199849,0.02124023,24.0,24.0,68.0,0,-0.07950852830372714,-0.02618751450175722,0.47658161090922135
2025-11-16,227.6647,316.8194,0.00016694,0.00016694,0.00229844,0.02124023,24.0,24.0,68.0,0,-0.08053872100583273,0.061815516426052736,0.776091696293759
2025-11-17,202.4331,254.1246,0.00016694,0.00016694,0.00229844,0.0222168,24.0,24.0,68.0,0,-0.08053872100583273,-0.23822600443850026,0.4825424575721951
2025-11-18,206.0749,269.8747,0.00100329,0.00100329,0.00271071,0.02075195,24.0,24.0,68.0,0,-0.06953627347159677,-0.19491954703252784,0.5617887106685161
2025-11-19,206.0749,269.8747,0.00030609,0.00030609,0.00295604,0.02099609,24.0,24.0,68.0,0,-0.07870815895120377,-0.19491954703252784,0.5572027679287126
2025-11-20,238.3888,247.83,0.00026607,0.00026607,0.00232005,0.02282715,24.0,24.0,68.0,0,-0.07923463464955986,0.18934113009714568,0.4537219601559482
2025-11-21,238.3888,83.7533,0.00026808,0.00026808,0.00218452,0.01953125,24.0,24.0,68.0,0,-0.07920819246680884,0.18934113009714568,-0.3145038174726091
2025-11-22,194.895,204.524,0.0003693,0.0003693,0.0018531,0.02124023,24.0,24.0,68.0,0,-0.07787661150260083,-0.3278653054907158,0.25163386294088297
2025-11-25,208.3319,233.9523,0.00032791,0.00032791,0.00183769,0.01843262,24.0,24.0,68.0,0,-0.078421109982235,-0.16808043605299072,0.38915063387291116
2025-11-26,195.0899,225.8483,0.00027876,0.00027876,0.00185618,0.01904297,24.0,24.0,68.0,0,-0.0790676937047288,-0.325547652531074,0.35088283894921635
2025-11-28,238.7109,318.0946,0.00029798,0.00029798,0.00248894,0.2043457,24.0,24.0,68.0,1,-0.07881484855424395,0.19317138160202346,0.7829243667625488
2025-11-29,274.3828,330.4178,0.00032839,0.00032839,0.00243388,0.0177002,24.0,24.0,68.0,0,-0.07841479543113028,0.6173637090060815,0.8408240108141299
2025-11-30,211.856,266.6552,0.00026396,0.00026396,0.00252086,0.015625,24.0,24.0,68.0,0,-0.07926239236379104,-0.12617360796128144,0.5418513264927112
2025-12-01,247.7033,297.8727,0.00026396,0.00026396,0.00205823,0.0168457,24.0,24.0,68.0,0,-0.07926239236379104,0.300104488191475,0.688017728806626
2025-12-02,200.0616,209.421,0.0005055,0.0005055,0.00233415,0.01831055,24.0,24.0,68.0,0,-0.07608485762663632,-0.26642669193870977,0.27545844564105754
2025-12-03,242.3821,276.1207,0.00042812,0.00042812,0.00234419,0.02233887,24.0,24.0,68.0,0,-0.07710281588597652,0.2368274490491115,0.5872504254099995
2025-12-04,242.3821,276.1207,0.00042812,0.00042812,0.00234419,0.02087402,24.0,24.0,68.0,0,-0.07710281588597652,0.2368274490491115,0.5872504254099995
2025-12-05,241.8371,242.5988,0.00058188,0.00058188,0.00275131,0.02197266,24.0,24.0,68.0,0,-0.07508005468209761,0.23034658264067182,0.431305755023653
2025-12-06,230.196,256.2129,0.00022763,0.00022763,0.00213443,0.01904297,24.0,24.0,68.0,0,-0.07974032495052959,0.09191646530620456,0.49271948207384836
2025-12-07,195.0646,224.6599,0.0005096,0.0005096,0.00235233,0.01977539,24.0,24.0,68.0,0,-0.07603092083595016,-0.3258485074304014,0.3468369056107264
2025-12-08,195.0646,43.4141,0.00034291,0.00034291,0.00305762,0.02307129,24.0,24.0,68.0,0,-0.07822378026021247,-0.3258485074304014,-0.5028875859419535
2025-12-10,224.0513,204.9254,0.00029798,0.00029798,0.00264963,0.03271484,24.0,24.0,68.0,0,-0.07881484855424395,0.018846777563199055,0.2530441772296303
2025-12-11,224.0513,204.9254,0.00029798,0.00029798,0.00264963,0.0213623,24.0,24.0,68.0,0,-0.07881484855424395,0.018846777563199055,0.2530441772296303
2025-12-12,124.0687,137.5775,0.00026556,0.00026556,0.00633003,0.03112793,24.0,24.0,68.0,1,-0.07924134386010863,-1.1700961100853144,-0.06250502770358715
2025-12-13,194.2354,238.0362,0.00035184,0.00035184,0.00225473,0.01904297,24.0,24.0,68.0,0,-0.07810630329903506,-0.3357089375696272,0.40842965074569704
2025-12-14,231.6493,290.01,0.00022481,0.00022481,0.00239241,0.01916504,24.0,24.0,68.0,0,-0.07977742293826982,0.1091983793454434,0.6509455239550839
2025-12-15,221.8678,244.6587,0.0002979,0.0002979,0.00191597,0.0189209,24.0,24.0,68.0,0,-0.07881590097942806,-0.007118308313548907,0.4390826840292741
2025-12-16,179.9633,134.4937,0.00040908,0.00040908,0.00237498,0.0189209,24.0,24.0,68.0,0,-0.0773532930797971,-0.505425586134561,-0.075999953269006
2025-12-18,203.9229,230.8264,0.00048966,0.00048966,0.00554053,0.03637695,24.0,24.0,68.0,1,-0.0762932378130921,-0.22051005072236604,0.375578498619513
2025-12-19,145.1205,166.5696,0.00030681,0.00030681,0.00430295,0.02001953,24.0,24.0,68.0,1,-0.07869868712454668,-0.9197586725491936,0.07351294765787528
2025-12-20,145.1205,166.5696,0.00030681,0.00030681,0.00430295,0.02282715,24.0,24.0,68.0,1,-0.07869868712454668,-0.9197586725491936,0.07351294765787528
2025-12-22,217.9586,255.8142,0.0003116,0.0003116,0.00568182,0.02319336,24.0,24.0,68.0,1,-0.07863567316664749,-0.053604552283955435,0.49140501707598216
2025-12-23,180.4829,256.4973,0.00028216,0.00028216,0.00568182,0.01953125,24.0,24.0,68.0,1,-0.0790229656344037,-0.49924676377524885,0.4944097778068077
2025-12-24,238.5989,276.214,0.00028216,0.00028216,0.00230276,0.01525879,24.0,24.0,68.0,0,-0.0790229656344037,0.1918395338263439,0.5867271992692171
2025-12-25,216.0158,238.753,0.00041462,0.00041462,0.00224197,0.01635742,24.0,24.0,68.0,0,-0.07728041263579678,-0.07670735459279222,0.41219879299182277
2025-12-26,216.0158,238.753,0.00031699,0.00031699,0.00371694,0.01916504,24.0,24.0,68.0,0,-0.07856476601986741,-0.07670735459279222,0.41155661629978746
2025-12-27,231.3078,237.727,0.00028855,0.00028855,0.00246504,0.02087402,24.0,24.0,68.0,0,-0.07893890317282211,0.10513743277942093,0.4065656163138739
2025-12-28,216.4914,208.1358,0.00028742,0.00028742,0.00211828,0.02416992,24.0,24.0,68.0,0,-0.07895376867854781,-0.07105175814535421,0.26800643392854484
2025-12-29,186.5726,231.2297,0.00033041,0.00033041,0.00217797,0.02050781,24.0,24.0,68.0,0,-0.07838822169523124,-0.42683110842208594,0.376419335662289
2025-12-30,231.7157,263.7508,0.00028274,0.00028274,0.0019143,0.0213623,24.0,24.0,68.0,0,-0.07901533555181883,0.10998797481245312,0.5283758896106208
2025-12-31,212.6302,221.7166,0.00027411,0.00027411,0.00236541,0.01867676,24.0,24.0,68.0,0,-0.0791288659185558,-0.11696721021189815,0.3315068304208917
2026-01-04,171.595,44.9709,0.00041453,0.00041453,0.00265741,0.06677246,24.0,24.0,68.0,1,-0.07728159661412892,-0.6049372088239996,-0.49512725394521734
2026-01-06,214.4614,277.4093,0.00018083,0.00018083,0.00181414,0.0201416,24.0,24.0,68.0,0,-0.08035599368323987,-0.0951914990795416,0.5916573121587356
2026-01-07,102.235,142.6471,0.00030689,0.00030689,0.00265154,0.02246094,24.0,24.0,68.0,1,-0.07869763469936257,-1.4297315099053969,-0.03849632061514578
2026-01-08,234.4715,285.152,0.00036434,0.00036434,0.00207813,0.02148438,24.0,24.0,68.0,0,-0.07794186186401629,0.1427585649929622,0.6291172043099091
2026-01-09,197.4777,214.9117,0.00022823,0.00022823,0.0027349,0.01708984,24.0,24.0,68.0,0,-0.07973243176164868,-0.2971531336135111,0.2993431831250053
2026-01-10,227.2331,283.1799,0.00035215,0.00035215,0.00293922,0.01794434,24.0,24.0,68.0,0,-0.0781022251514466,0.05668314589048853,0.6198032671763798
2026-01-12,190.0135,209.5999,0.00083456,0.00083456,0.00241704,0.02185059,24.0,24.0,68.0,0,-0.07175596973805416,-0.3859136529637385,0.27846053415566846
2026-01-13,229.5895,253.5229,0.00035311,0.00035311,0.00218588,0.01721191,24.0,24.0,68.0,0,-0.07808959604923715,0.08470427177094106,0.480949743706382
2026-01-14,231.6018,275.967,0.00023371,0.00023371,0.00232301,0.0189209,24.0,24.0,68.0,0,-0.07966034063653646,0.10863353319057924,0.5852520097621753
2026-01-15,193.8668,243.2103,0.00022615,0.00022615,0.00246573,0.01782227,24.0,24.0,68.0,0,-0.07975979481643582,-0.34009214373137164,0.4318290468052852
2026-01-16,182.4735,255.2211,0.00024963,0.00024963,0.0021761,0.01977539,24.0,24.0,68.0,0,-0.07945090802489656,-0.4755755478621486,0.48822039017421
2026-01-17,190.8152,207.5077,0.00034004,0.00034004,0.00216753,0.02404785,24.0,24.0,68.0,0,-0.07826153601369279,-0.3763802390194339,0.2654116639858584
2026-01-18,185.4788,200.2245,0.0003415,0.0003415,0.00216146,0.02148438,24.0,24.0,68.0,0,-0.07824232925408259,-0.4398380289313538,0.2313199094307647
2026-01-19,183.6001,201.3879,0.0002635,0.0002635,0.00216146,0.01989746,24.0,24.0,68.0,0,-0.07926844380859972,-0.46217858621857455,0.23625411706748092
2026-01-20,183.6001,201.3879,0.0002635,0.0002635,0.00296343,0.01806641,24.0,24.0,68.0,0,-0.07926844380859972,-0.46217858621857455,0.23625411706748092
2026-01-21,221.5968,230.3746,0.00028212,0.00028212,0.00199556,0.02624512,24.0,24.0,68.0,0,-0.07902349184699575,-0.010340904270772775,0.37209795619244085
2026-01-22,221.5968,230.3746,0.00028212,0.00028212,0.00199556,0.47583008,24.0,24.0,68.0,1,-0.07902349184699575,-0.010340904270772775,0.37209795619244085
2026-01-23,221.5968,230.3746,0.00028212,0.00028212,0.00199556,0.47583008,24.0,24.0,68.0,1,-0.07902349184699575,-0.010340904270772775,0.37209795619244085
2026-01-24,174.6592,194.1313,0.00028348,0.00028348,0.00206013,0.02294922,24.0,24.0,68.0,0,-0.07900560061886572,-0.5684992806611735,0.20240872709732344
2026-01-25,218.8789,222.3351,0.00021196,0.00021196,0.00200763,0.02453613,24.0,24.0,68.0,0,-0.07994646873346913,-0.04266080667719062,0.3339939662227298
2026-01-26,244.7474,265.8119,0.00036083,0.00036083,0.00216521,0.02587891,24.0,24.0,68.0,0,-0.07798803701896956,0.26495440926173863,0.5385400096645588
2026-01-27,195.9057,209.7495,0.00024586,0.00024586,0.0021258,0.02490234,24.0,24.0,68.0,0,-0.07950050356169822,-0.31584656846500997,0.2752887235195304
2026-01-28,145.7104,152.0439,0.00034179,0.00034179,0.00177392,0.02526855,24.0,24.0,68.0,0,-0.07823851421279016,-0.9127438778806827,0.005730883554252254
2026-01-29,216.4722,255.882,0.00036503,0.00036503,0.00312161,0.02441406,24.0,24.0,68.0,0,-0.07793278469680326,-0.07128007490689937,0.4920739140882531
2026-01-30,216.4722,255.882,0.00036503,0.00036503,0.00312161,0.02441406,24.0,24.0,68.0,0,-0.07793278469680326,-0.07128007490689937,0.4920739140882531
2026-01-31,189.9097,162.5994,0.00046846,0.00046846,0.00727075,0.0246582,24.0,24.0,68.0,1,-0.07657213048688392,-0.38714799045584136,0.055986977943817885
2026-02-01,189.9097,162.5994,0.00046846,0.00046846,0.00727075,0.02636719,24.0,24.0,68.0,1,-0.07657213048688392,-0.38714799045584136,0.055986977943817885
2026-02-02,189.9097,32.1964,0.00035605,0.00035605,0.00231313,0.02734375,24.0,24.0,68.0,0,-0.07805091942372074,-0.38714799045584136,-0.5553246071529796
2026-02-03,199.2696,194.146,0.00031566,0.00031566,0.00247299,0.02307129,24.0,24.0,68.0,0,-0.0785822625885534,-0.275844758352442,0.20268922436951525
2026-02-05,226.5743,278.5229,0.00024979,0.00024979,0.00191276,0.02270508,24.0,24.0,68.0,0,-0.07944880317452832,0.048849027009974746,0.5973249990481287
2026-02-06,201.9241,253.4181,0.00028095,0.00028095,0.00260039,0.10327148,24.0,24.0,68.0,1,-0.07903888356531351,-0.24427877691904262,0.47998440597981673
2026-02-07,178.1016,180.6243,0.0004217,0.0004217,0.00171665,0.03381348,24.0,24.0,68.0,0,-0.07718727300700216,-0.5275639879558305,0.14007549173439005
2026-02-08,203.9235,230.4879,0.00033732,0.00033732,0.002261,0.02600098,24.0,24.0,68.0,0,-0.07829731846995286,-0.22050291582356787,0.3729915355015171
2026-02-10,153.5043,148.8412,0.00043892,0.00043892,0.00360115,0.02380371,24.0,24.0,68.0,1,-0.0769607384861203,-0.8200627316407993,-0.008625892446936817
2026-02-11,221.9408,251.7075,0.00022609,0.00022609,0.00220319,0.02209473,24.0,24.0,68.0,0,-0.0797605841353239,-0.006250228959757843,0.4716141940291373
2026-02-13,222.4294,245.6631,0.00034225,0.00034225,0.00274336,0.02600098,24.0,24.0,68.0,0,-0.07823246276798147,-0.00044004303835698755,0.4440771991463401
2026-02-14,98.004,95.0586,0.00021774,0.00021774,0.00217245,0.02307129,24.0,24.0,68.0,1,-0.07987043101391644,-1.4800444379312818,-0.26190132489128976
2026-02-15,204.5654,197.6601,0.00020929,0.00020929,0.00247346,0.02490234,24.0,24.0,68.0,0,-0.07998159342398913,-0.21286976325920562,0.21844325813883447
2026-02-16,205.9072,232.6991,0.00020929,0.00020929,0.00247346,0.02392578,24.0,24.0,68.0,0,-0.07998159342398913,-0.19691375124664795,0.38250266618487455
2026-02-17,153.05,177.4675,0.0002303,0.0002303,0.00662821,0.02746582,24.0,24.0,68.0,1,-0.07970520026000957,-0.8254650391808984,0.12403577696431091
2026-02-18,153.05,177.4675,0.00037187,0.00037187,0.00479601,0.02502441,24.0,24.0,68.0,1,-0.07784280234356099,-0.8254650391808984,0.1249669759225352
2026-02-19,185.0707,243.7605,0.00028231,0.00028231,0.00479601,0.02197266,24.0,24.0,68.0,1,-0.07902099233718347,-0.4446909492639855,0.4347745913796793
2026-02-21,205.3599,224.0797,0.00028231,0.00028231,0.00279434,0.02600098,24.0,24.0,68.0,0,-0.07902099233718347,-0.20342196810048058,0.34262526069465665
2026-02-22,191.517,193.9222,0.00043224,0.00043224,0.00202586,0.02355957,24.0,24.0,68.0,0,-0.07704861598899432,-0.3680347857250435,0.20240817257238275
2026-02-23,200.501,246.8857,0.00031699,0.00031699,0.0019243,0.0246582,24.0,24.0,68.0,0,-0.07856476601986741,-0.26120156771876785,0.4496354983402577
2026-02-24,140.4937,156.4093,0.00031887,0.00031887,0.00527821,0.02380371,24.0,24.0,68.0,1,-0.07854003402804058,-0.9747782554823454,0.02601977488907639
2026-02-25,209.407,262.0216,0.00027775,0.00027775,0.00553839,0.02233887,24.0,24.0,68.0,1,-0.07908098057267832,-0.15529588655626886,0.5202466166194917
2026-02-26,198.3612,252.6053,0.00030308,0.00030308,0.00573873,0.02404785,24.0,24.0,68.0,1,-0.07874775644875628,-0.2866469951330409,0.4763242819653956
2026-02-27,176.4567,229.0363,0.00040824,0.00040824,0.00248216,0.02636719,24.0,24.0,68.0,0,-0.07736434354423037,-0.5471243130113203,0.36666134963695374
2026-02-28,209.6663,240.4768,0.0002566,0.0002566,0.00248216,0.02587891,24.0,24.0,68.0,0,-0.07935921548073008,-0.1522124211256114,0.41923055820053184
2026-03-01,174.1869,191.8867,0.00030433,0.00030433,0.0021426,0.02368164,24.0,24.0,68.0,0,-0.0787313123052544,-0.574115635165221,0.192036217802257
2026-03-02,205.265,252.068,0.00037114,0.00037114,0.00202171,0.02600098,24.0,24.0,68.0,0,-0.07785240572336609,-0.20455047126040912,0.4742562143005177
2026-03-03,190.879,227.5804,0.0002498,0.0002498,0.00290947,0.02392578,24.0,24.0,68.0,0,-0.0794486716213803,-0.37562156144721676,0.3588023788352225
2026-03-04,74.9058,82.4893,0.00063476,0.00063476,0.00196827,0.02246094,24.0,24.0,68.0,1,-0.0743844016353942,-1.7547166369687435,-0.3180102157231078
2026-03-06,168.4862,196.197,0.00037402,0.00037402,0.00215873,0.02612305,24.0,24.0,68.0,0,-0.07781451841673775,-0.641905497797498,0.2126762770799395
2026-03-07,202.8253,249.4551,0.00034431,0.00034431,0.00200409,0.02661133,24.0,24.0,68.0,0,-0.07820536281949036,-0.23356215892402324,0.4618456301192039
2026-03-08,214.1885,232.5859,0.00035155,0.00035155,0.00227287,0.02600098,24.0,24.0,68.0,0,-0.0781101183403275,-0.0984366888829601,0.3829083793255864
2026-03-09,231.007,228.9095,0.00040592,0.00040592,0.0018713,0.02905273,24.0,24.0,68.0,0,-0.07739486387456986,0.10156047018188245,0.3660523872274209
2026-03-10,206.2081,165.8073,0.0002164,0.0002164,0.00182086,0.02075195,24.0,24.0,68.0,0,-0.07988805913575045,-0.19333559949930937,0.06934902489456062
2026-03-11,167.0608,169.6321,0.00029272,0.00029272,0.00199936,0.02490234,24.0,24.0,68.0,0,-0.07888404551009985,-0.6588556390426166,0.08775948868088676
2026-03-12,229.1138,225.9552,0.00054375,0.00054375,0.00233716,0.03625488,24.0,24.0,68.0,0,-0.07558166683547887,0.07904748617370329,0.35312637896051646
2026-03-16,207.022,238.6149,0.00026451,0.00026451,0.0025833,0.04016113,24.0,24.0,68.0,0,-0.0792551569406502,-0.18365710927943998,0.4105648097988083
2026-03-17,250.1053,304.5453,0.00025545,0.00025545,0.0021564,0.03613281,24.0,24.0,68.0,0,-0.0793743440927518,0.3286678663805971,0.7192041630031635
2026-03-18,271.9581,255.9055,0.00022254,0.00022254,0.00261156,0.03613281,24.0,24.0,68.0,0,-0.07980728550286922,0.5885303938124247,0.4912466952525902
2026-03-19,226.8595,251.3145,0.00031819,0.00031819,0.00185408,0.0435791,24.0,24.0,68.0,0,-0.0785489796421056,0.05224048223875816,0.4703798938937695
2026-03-21,221.654,245.8761,0.0003038,0.0003038,0.00243094,0.04602051,24.0,24.0,68.0,0,-0.07873828462209921,-0.009660710585336624,0.44482159561714674
2026-03-22,155.9922,196.0489,0.00040099,0.00040099,0.0019146,0.02392578,24.0,24.0,68.0,0,-0.07745971957654126,-0.7904778737737231,0.2121602435158881
2026-03-23,197.4499,204.3101,0.00026638,0.00026638,0.00182704,0.02722168,24.0,24.0,68.0,0,-0.0792305565019714,-0.29748371725783135,0.2499553690684117
2026-03-25,232.9016,255.2629,0.00044027,0.00044027,0.00323957,0.02807617,24.0,24.0,68.0,0,-0.07694297881113828,0.1240901022872575,0.48967007050517714
2026-03-26,236.9385,253.3986,0.0002723,0.0002723,0.00189936,0.02392578,24.0,24.0,68.0,0,-0.07915267703834651,0.17209489055189844,0.47983620645335473
2026-03-27,190.0249,213.8952,0.0002723,0.0002723,0.00189909,0.03393555,24.0,24.0,68.0,0,-0.07915267703834651,-0.38577808988657103,0.29487360992360373
2026-03-28,238.5964,231.6892,0.0003303,0.0003303,0.00545114,0.02905273,24.0,24.0,68.0,1,-0.07838966877985941,0.19180980508135106,0.37857008042663765
2026-03-29,226.4962,283.3096,0.00034545,0.00034545,0.00232203,0.02441406,24.0,24.0,68.0,0,-0.07819036576061666,0.047920301016398305,0.6203664774797908
2026-03-30,236.9048,221.1474,0.00037445,0.00037445,0.00210342,0.03027344,24.0,24.0,68.0,0,-0.07780886163137311,0.17169414706939481,0.3295017275369479
2026-03-31,217.7393,264.2507,0.00028925,0.00028925,0.00206422,0.02990723,24.0,24.0,68.0,0,-0.07892969445246106,-0.05621235779472755,0.5307593391189517
2026-04-01,208.0111,195.5354,0.00028406,0.00028406,0.00189356,0.02331543,24.0,24.0,68.0,0,-0.07899797053628085,-0.17189522861047205,0.20898681123412216
2026-04-02,159.1318,208.5585,0.00034294,0.00034294,0.00201349,0.0255127,24.0,24.0,68.0,0,-0.07822338560076843,-0.753143326661913,0.27035078902179
2026-04-04,228.1682,217.1591,0.00040219,0.00040219,0.00265792,0.02990723,24.0,24.0,68.0,0,-0.07744393319877944,0.06780288566761107,0.3110101960025092
2026-04-05,228.1682,217.1591,0.00040219,0.00040219,0.00265792,0.02990723,24.0,24.0,68.0,0,-0.07744393319877944,0.06780288566761107,0.3110101960025092
2026-04-07,197.9519,197.2209,0.0005443,0.0005443,0.00209994,0.03405762,24.0,24.0,68.0,0,-0.07557443141233805,-0.29151418526326894,0.21859041938342763
2026-04-08,231.5231,248.0077,0.00025919,0.00025919,0.00200731,0.02539062,24.0,24.0,68.0,0,-0.07932514321539419,0.10769767229820461,0.45450873181012336
2025-05-10,269.0863,156.7995,0.00024584,0.00024584,0.00314284,0.00488281,24.0,24.0,84.0,0,-0.07950076666799424,0.5543803898642475,0.027366400806879285
2025-05-13,280.4601,122.9993,0.00015244,0.00015244,0.00181068,0.00537109,24.0,24.0,84.0,0,-0.0807294730704545,0.6896319097840804,-0.1315070580719605
2025-05-14,203.0823,149.3299,0.00021221,0.00021221,0.00189877,0.01098633,24.0,24.0,84.0,0,-0.07994317990476875,-0.23050604393875906,-0.007828924774397873
2025-05-15,203.0823,62.0125,0.00021221,0.00021221,0.00189877,0.01098633,24.0,24.0,84.0,0,-0.07994317990476875,-0.23050604393875906,-0.41666596225033353
2025-05-16,251.3583,143.199,0.00017596,0.00017596,0.0016075,0.00415039,24.0,24.0,84.0,0,-0.08042006006632318,0.34356791337100945,-0.03677343023345264
2025-05-17,327.1566,160.7023,0.00018086,0.00018086,0.0020521,0.00219727,24.0,24.0,84.0,0,-0.08035559902379583,1.2449232460073716,0.04521265276226105
2025-05-18,327.1566,160.7023,0.00014954,0.00014954,0.00171021,0.00585938,24.0,24.0,84.0,0,-0.08076762348337886,1.2449232460073716,0.045006640532469534
