architecture,budget_nominal,budget_actual,n_success,fit_failures,T1_r2,T2_r2,dw_r2,eps_r2
trapped_ion,8500,8502,100,0,0.9056051058887655,0.9637276322070836,0.9939617894299705,0.9654594501681358
trapped_ion,8550,8553,100,0,0.9448893576676478,0.9545105671463807,0.9925299896182948,0.9547965783031427
trapped_ion,8600,8601,100,0,0.9239888896160053,0.9489931934990635,0.9948807679915607,0.9631719371932373
trapped_ion,8650,8652,100,0,0.9352049580697956,0.9496926278435462,0.9937318429572557,0.9497812966010459
trapped_ion,8700,8700,100,0,0.9004443266744928,0.9586846046403578,0.994148917868726,0.9610017852892806
trapped_ion,8750,8751,100,0,0.9475881440742542,0.9443302317138906,0.9940587221189412,0.9640619576540864
trapped_ion,8800,8799,100,0,0.9458765486699989,0.9590758111730332,0.9933846875337712,0.9571900217703185
trapped_ion,8850,8850,100,0,0.936212360852253,0.9602984200050386,0.9932468722673122,0.9671677054029215
trapped_ion,8900,8898,100,0,0.9328024541442879,0.9655601714850841,0.9937635209772313,0.9634961962583682
trapped_ion,8950,8949,100,0,0.937145086705085,0.9632341610361158,0.9937875805066337,0.9643317562682826
trapped_ion,9000,9003,100,0,0.9230076051120575,0.9588224471517572,0.9935987599630575,0.9621289889064768
trapped_ion,9050,9048,100,0,0.943920464734139,0.9568862971357917,0.9931419329296516,0.9579818970547128
trapped_ion,9100,9102,100,0,0.9564049999970411,0.9552219298536675,0.9930560001534758,0.9625678580802834
trapped_ion,9150,9147,100,0,0.9486483119171201,0.9633601266886792,0.9938003492472227,0.9650688352767889
trapped_ion,9200,9201,100,0,0.9390544454515958,0.9622272071944209,0.9942941632780105,0.9666783559050444
trapped_ion,9250,9246,100,0,0.9374698124367398,0.9623220318787575,0.9952546602721982,0.96547862160265
trapped_ion,9300,9300,100,0,0.9558014206191948,0.9599718060628001,0.9938840010489932,0.9611070308226075
trapped_ion,9350,9345,100,0,0.9294277629333165,0.963122241838492,0.9935739191432872,0.9648799098117518
trapped_ion,9400,9399,100,0,0.9256702336214432,0.9450513752831706,0.9947956427366992,0.9707283890834152
trapped_ion,9450,9450,100,0,0.9542062738927815,0.962296001395865,0.9945206301620242,0.9647630404308113
trapped_ion,9500,9504,100,0,0.923453182293375,0.9552176392399996,0.9935055797003519,0.9619341252900919
trapped_ion,9550,9549,100,0,0.9547277529760986,0.9540332580484843,0.9935589567654664,0.9638737261561457
trapped_ion,9600,9603,100,0,0.9536986675623352,0.9622956947642216,0.9938187827534809,0.9724873110443427
trapped_ion,9650,9648,100,0,0.952350491871527,0.952844238635095,0.9953786681860093,0.9572269739869322
trapped_ion,9700,9702,100,0,0.943513216738834,0.9580006116123064,0.9926070275799552,0.9622176729807173
trapped_ion,9750,9747,100,0,0.9486896679635659,0.943872717284572,0.9939716704597805,0.9714104383258949
trapped_ion,9800,9801,100,0,0.932141318758474,0.9707210681251337,0.9941544790975291,0.9606788428679695
trapped_ion,9850,9846,100,0,0.9424807018378275,0.9625207361920182,0.994112694323722,0.9683110444012956
trapped_ion,9900,9900,100,0,0.9434175695729367,0.9583695805887602,0.9928115914689931,0.9659561641937826
trapped_ion,9950,9954,100,0,0.9397731532173912,0.9621450887683265,0.9944096166563249,0.9596969610248337
trapped_ion,10000,9999,100,0,0.9572993514852156,0.9617181120186352,0.9933340870225172,0.9717429118067122
trapped_ion,10050,10053,100,0,0.9521506499883816,0.9625230928242009,0.9939313428030019,0.9613733563042218
trapped_ion,10100,10098,100,0,0.9524377933802646,0.9572294891882487,0.9943044258676746,0.9693848861654091
trapped_ion,10150,10152,100,0,0.9416142066468645,0.9587891867966352,0.9950570833680833,0.9672235872505306
trapped_ion,10200,10197,100,0,0.9441447118518473,0.9642662735558138,0.9937170613646,0.9617548719215278
trapped_ion,10250,10251,100,0,0.9524477345676126,0.9554152322982866,0.9942522873324555,0.967499430790717
trapped_ion,10300,10296,100,0,0.9617734833118186,0.9592042794907576,0.9936334194153763,0.9632531192751665
trapped_ion,10350,10350,100,0,0.9511257062819581,0.9649975202077719,0.9940868483949914,0.9615890026528752
trapped_ion,10400,10401,100,0,0.943464212145805,0.9608708232778992,0.9959214806438057,0.9688282096777516
trapped_ion,10450,10455,100,0,0.942127942043814,0.9714027989730798,0.9943818257781623,0.9689767238706519
trapped_ion,10500,10500,100,0,0.9521975553675793,0.961199920283306,0.9930819905983314,0.9708970244294959
trapped_ion,10550,10554,100,0,0.9536403647270727,0.9583637358005882,0.9943933282203964,0.9664353416626067
trapped_ion,10600,10599,100,0,0.9562901250082156,0.973097159392131,0.992893517749425,0.9689655689541042
trapped_ion,10650,10653,100,0,0.9531492749309426,0.9665839452334797,0.9949377554686977,0.9634993619366494
trapped_ion,10700,10698,100,0,0.9580453511360042,0.9625936165493822,0.9939721130342661,0.9643249085582606
trapped_ion,10750,10752,100,0,0.9588553426641294,0.9720181395958803,0.9947457190511824,0.9610032853382551
trapped_ion,10800,10797,100,0,0.9573502970974661,0.955962689648461,0.9947161837545665,0.9601892736494774
trapped_ion,10850,10851,100,0,0.9577801351002156,0.959055524393994,0.9929436644051607,0.9506487334070592
trapped_ion,10900,10902,100,0,0.94053447867229,0.967162518818553,0.9953649716598301,0.9716041494962445
trapped_ion,10950,10950,100,0,0.9428368091681479,0.9651899572420882,0.9957048786421099,0.9668183515438568
trapped_ion,11000,11001,100,0,0.962620578996153,0.9666018144065177,0.9942781869783378,0.9708689260374308
trapped_ion,11050,11049,100,0,0.9577770837415733,0.9714302918142472,0.9957685663922582,0.9717677861414975
trapped_ion,11100,11100,100,0,0.9560051553239359,0.9584253784950316,0.9957168854955142,0.9681914290429491
trapped_ion,11150,11148,100,0,0.9553187147445111,0.9588964265473656,0.9957536910154245,0.9737000527826553
trapped_ion,11200,11199,100,0,0.961908874949716,0.9652435697775231,0.9950276473006586,0.9708352583010208
trapped_ion,11250,11247,100,0,0.9593230024846795,0.9632496411270165,0.9950337906819613,0.9666927240333132
trapped_ion,11300,11298,100,0,0.9630632096071962,0.9717915981053491,0.9925554069740569,0.9710525332065808
trapped_ion,11350,11346,100,0,0.9464870448364758,0.9717142780937674,0.9951213514893558,0.967936234451322
trapped_ion,11400,11403,100,0,0.9488874787416739,0.9633315618115768,0.9951926689454035,0.9617779407548762
trapped_ion,11450,11451,100,0,0.951844250182331,0.9681906983858319,0.9949363825973659,0.9734702102699649
trapped_ion,11500,11502,100,0,0.9263964118805614,0.9602531853097173,0.9948317339290891,0.9712682284607814
trapped_ion,11550,11550,100,0,0.9596150017358783,0.9667819841205845,0.9947419389607784,0.9737567813924827
trapped_ion,11600,11604,100,0,0.9477729244377119,0.9588140357380487,0.9964559703832108,0.9612084899955572
trapped_ion,11650,11649,100,0,0.9601189324509228,0.960667193896914,0.9952357446706145,0.9782641449432158
trapped_ion,11700,11703,100,0,0.9444349572687049,0.9668702995801812,0.9953921141745515,0.9688890974753911
trapped_ion,11750,11748,100,0,0.9712227728133884,0.9646334231727246,0.9947050028927809,0.9713632165779337
trapped_ion,11800,11802,100,0,0.957114850493689,0.9756629305276093,0.9958860221102223,0.9696018920353531
trapped_ion,11850,11847,100,0,0.9527683663724699,0.9633024958635734,0.9943905078364963,0.9728987629441552
trapped_ion,11900,11901,100,0,0.9548363907052217,0.9677164911097756,0.9938305182620335,0.9757236949334901
trapped_ion,11950,11952,100,0,0.9596462114918778,0.9699817078660533,0.9937718140488616,0.9737939125546928
trapped_ion,12000,12000,100,0,0.9410004110911172,0.9668209691583118,0.9944873660805686,0.9733074309411379
trapped_ion,12050,12051,100,0,0.9609774051681768,0.9744575020141858,0.9954216734546293,0.9677110987258821
trapped_ion,12100,12099,100,0,0.9568559008810609,0.9690051704699472,0.995641839733433,0.9747703285189441
trapped_ion,12150,12150,100,0,0.9535151507460802,0.9675935154001353,0.9956522053436931,0.9694740802048456
trapped_ion,12200,12198,100,0,0.9656643642584167,0.968321247786418,0.995877204445142,0.9671283104146511
trapped_ion,12250,12249,100,0,0.9494286034482937,0.968679401709733,0.9946838721578729,0.9774734893813469
trapped_ion,12300,12297,100,0,0.9493091525401312,0.9701354908772324,0.994862851628773,0.9721944667316976
trapped_ion,12350,12348,100,0,0.962779046693901,0.9736209104807744,0.9956048988187461,0.9716876906067184
trapped_ion,12400,12402,100,0,0.9657935354100686,0.9622361712682626,0.9942595195487267,0.9760084105303087
trapped_ion,12450,12453,100,0,0.9556661180439354,0.9683673834611022,0.9953585588758319,0.9724947175433504
trapped_ion,12500,12501,100,0,0.9544341001200373,0.9674366793166833,0.9951880663037411,0.9724720689570878
trapped_ion,12550,12552,100,0,0.9629580517426458,0.9707438568828508,0.9954317267528007,0.9792456928974332
trapped_ion,12600,12600,100,0,0.9552017807009802,0.964922548428825,0.9960146160836744,0.9739273713892057
trapped_ion,12650,12651,100,0,0.9694389807748827,0.967716053750232,0.9957491042465398,0.9726249949627483
trapped_ion,12700,12699,100,0,0.956259371102298,0.9662926880295878,0.9953006189979606,0.9724428418400561
trapped_ion,12750,12750,100,0,0.9641463438703929,0.9718169871207254,0.9953151351698423,0.9779049964369743
trapped_ion,12800,12798,100,0,0.9633708781245278,0.969647450823581,0.9950333084403602,0.9699408782034463
trapped_ion,12850,12849,100,0,0.9688080855042833,0.9702496724141675,0.9947726092761857,0.9768558378769977
trapped_ion,12900,12903,100,0,0.9687543017984054,0.9660526374854973,0.9944388099360034,0.9757674535424237
trapped_ion,12950,12948,100,0,0.9652064066201861,0.9723101001252236,0.9964582480695786,0.9623957541942042
trapped_ion,13000,13002,100,0,0.9521401763369621,0.9693260382024703,0.9956088116260982,0.9665124777906392
trapped_ion,13050,13047,100,0,0.9508173767727669,0.9745798914932304,0.9964770697498138,0.9771693633473931
trapped_ion,13100,13101,100,0,0.9564663536822408,0.9652298842402286,0.9947861848858283,0.9796388087686945
trapped_ion,13150,13146,100,0,0.9591894182549876,0.97704875248297,0.9960678223693666,0.9672511035889702
trapped_ion,13200,13200,100,0,0.9489636612445725,0.9751163968634594,0.9950793164183369,0.9729039911805795
trapped_ion,13250,13248,100,0,0.970612953071864,0.9710727801112938,0.9944872273051996,0.9696361423521654
trapped_ion,13300,13299,100,0,0.9646934969130573,0.9696647920940061,0.9956243618391514,0.9742200307065085
trapped_ion,13350,13347,100,0,0.9666365519904501,0.9706872460335408,0.9942288928990077,0.9683926306099602
trapped_ion,13400,13404,100,0,0.9571594117174752,0.9737435394778297,0.9949434952903001,0.9719358037118964
trapped_ion,13450,13452,100,0,0.9584338979776782,0.9730090816496347,0.9958955120217018,0.981588610752457
trapped_ion,13500,13503,100,0,0.973227188062147,0.9689204993156013,0.9960822433789771,0.9746857540977795
trapped_ion,13550,13551,100,0,0.9647666308074573,0.971636752737232,0.9945627335441228,0.9747771823586346
trapped_ion,13600,13602,100,0,0.9636882599735787,0.962580214785316,0.9956954609612002,0.9690263997318294
trapped_ion,13650,13650,100,0,0.9595655002931137,0.9710236664106259,0.9939056437143093,0.978573595754367
trapped_ion,13700,13701,100,0,0.9616520494805417,0.9725476332864422,0.9951833972309223,0.9647996515542363
trapped_ion,13750,13749,100,0,0.9526397645758412,0.9690311125480251,0.9951287420032474,0.9749749278731242
trapped_ion,13800,13800,100,0,0.9699391371658521,0.9732573814097581,0.9959486548439292,0.9826423463237429
trapped_ion,13850,13848,100,0,0.9745498122091885,0.9637503680980088,0.9947462870186993,0.976094328140861
trapped_ion,13900,13899,100,0,0.962187156065244,0.9669257364292686,0.995853394708356,0.9727166130890835
trapped_ion,13950,13953,100,0,0.9695331833979464,0.9735369869662708,0.9947316707466719,0.970755230827474
trapped_ion,14000,13998,100,0,0.9654199802738547,0.9721754174032863,0.9946654427326695,0.9736453408926877
trapped_ion,14050,14052,100,0,0.9645645640858634,0.9749233639156223,0.9962887571652351,0.9719963517895833
trapped_ion,14100,14097,100,0,0.9647484508946698,0.9697452104505171,0.9961190906339921,0.9798745604139862
trapped_ion,14150,14151,100,0,0.9618913746925413,0.975877510285796,0.995807635445148,0.9733272012503108
trapped_ion,14200,14196,100,0,0.9641757269434083,0.9745974227314337,0.9954048410729919,0.9705423811882778
trapped_ion,14250,14250,100,0,0.9646010317810328,0.9779260726802763,0.9955572723496717,0.9808772479526873
trapped_ion,14300,14295,100,0,0.9630679556311799,0.9690484558650069,0.996508430257357,0.9763174993027914
trapped_ion,14350,14349,100,0,0.9755322095229548,0.9754146420880708,0.9961342233466826,0.9702866709422105
trapped_ion,14400,14400,100,0,0.9698234899837574,0.9738121800485882,0.996635685288322,0.9768098724188026
trapped_ion,14450,14454,100,0,0.9575120787565605,0.9760073410424341,0.9962524523222791,0.974765110962862
trapped_ion,14500,14499,100,0,0.9682026213838026,0.9719741247163844,0.9956935069753413,0.9799884421871915
trapped_ion,14550,14553,100,0,0.9686534064573203,0.9803522155744075,0.9953288133807547,0.973023818104053
trapped_ion,14600,14598,100,0,0.9642566114493285,0.968776079880164,0.9956710220533896,0.9769334063894449
trapped_ion,14650,14652,100,0,0.9683864583352102,0.9634988948768941,0.9956178792014951,0.9763307637638358
trapped_ion,14700,14697,100,0,0.9779145617853426,0.9798456230925502,0.9970815684749332,0.9712465986300536
trapped_ion,14750,14751,100,0,0.9689089717011962,0.9726321217285773,0.995632264365096,0.9751042867891273
trapped_ion,14800,14796,100,0,0.9638063086298349,0.9655463586301738,0.995116915982428,0.9769050083464931
trapped_ion,14850,14850,100,0,0.9721652959672268,0.9777060913416897,0.9967957095332896,0.968254361665985
trapped_ion,14900,14904,100,0,0.9624936193001339,0.975693777763976,0.9956979733545971,0.9772635635845377
trapped_ion,14950,14949,100,0,0.9612448323317961,0.9719721476208008,0.995775625594344,0.9666779807248079
trapped_ion,15000,15003,100,0,0.9572828335765033,0.979740345768233,0.9955378540274725,0.9840898243546566
trapped_ion,15050,15048,100,0,0.9464881507559392,0.9718940025391596,0.9959186895050129,0.9724786650944682
trapped_ion,15100,15102,100,0,0.966327364838727,0.9755846016575479,0.9963993916714986,0.9769856867084714
trapped_ion,15150,15147,100,0,0.9685802727313639,0.9665647605676747,0.9959919581991408,0.9807406022337412
trapped_ion,15200,15201,100,0,0.9677465125115835,0.9707520235910928,0.9963444452283481,0.965995250460663
trapped_ion,15250,15246,100,0,0.9712820849300827,0.9751081354466117,0.9957210584990106,0.9762897336262948
trapped_ion,15300,15300,100,0,0.9784829126432477,0.9825272852109314,0.9967994046914792,0.9735394047073135
trapped_ion,15350,15351,100,0,0.9667880713112861,0.9743670648116316,0.9964896889352026,0.9764693953093536
trapped_ion,15400,15405,100,0,0.960019306905229,0.9797212434384087,0.997189470593431,0.9749958531147441
trapped_ion,15450,15450,100,0,0.9783767220952014,0.974346002798917,0.9962539349336766,0.9797042245702466
trapped_ion,15500,15504,100,0,0.9611802481398996,0.9786207249750825,0.9968103885961681,0.9814281236479349
trapped_ion,15550,15549,100,0,0.9608687767733263,0.9770782789926333,0.9965013725604553,0.9782352185299139
trapped_ion,15600,15603,100,0,0.9690889784028753,0.9844095331555155,0.9959593518259255,0.9647730668184457
trapped_ion,15650,15648,100,0,0.9635945847053535,0.9757140272089881,0.9962352598117001,0.9807392320606878
trapped_ion,15700,15702,100,0,0.9709502578761771,0.9763431109533696,0.9957038205932778,0.9799105929758911
trapped_ion,15750,15747,100,0,0.9603199563092135,0.9746259779649759,0.9964432807400128,0.9758001723167019
trapped_ion,15800,15801,100,0,0.9723284746084419,0.9698516613035416,0.9948595412132817,0.9827132488387604
trapped_ion,15850,15852,100,0,0.9677437091530731,0.9796038216933911,0.9968370487856569,0.9756617917465582
trapped_ion,15900,15900,100,0,0.9598187543897081,0.9757047938406126,0.9959800456757092,0.9822327414048811
trapped_ion,15950,15951,100,0,0.9662873411979387,0.9764058763515548,0.9965875657508548,0.9779686642224128
trapped_ion,16000,15999,100,0,0.9686086894857785,0.9776342095413256,0.9961842119569059,0.9740639693794693
trapped_ion,16050,16050,100,0,0.9562598838243358,0.9755952607870993,0.9956454556083824,0.9773579383506985
trapped_ion,16100,16098,100,0,0.9757932117831417,0.9839332770410951,0.9966886969159902,0.9836900940132519
trapped_ion,16150,16149,100,0,0.9610579573345582,0.9814223261944539,0.9954461306861432,0.9722299824797351
trapped_ion,16200,16197,100,0,0.973387947344043,0.9763171842698148,0.9961176496108124,0.9753743966459213
trapped_ion,16250,16248,100,0,0.968531235268538,0.979493977219236,0.9962794410718002,0.9815081340951732
trapped_ion,16300,16296,100,0,0.9686118080962423,0.978193227646513,0.9956181337945482,0.9802382393143663
trapped_ion,16350,16353,100,0,0.9679148385399259,0.9757980806627294,0.9965789412349343,0.982960306028485
trapped_ion,16400,16401,100,0,0.972576459366756,0.9737575390452323,0.9970875557462033,0.977184014999682
trapped_ion,16450,16452,100,0,0.9702800590005829,0.9732188318344822,0.9960883513091198,0.9763499841379681
trapped_ion,16500,16500,100,0,0.97314873490858,0.9710697891636298,0.9972210007585759,0.9827463644410529
trapped_ion,16550,16554,100,0,0.959024305589607,0.9783762821078595,0.9973317249380192,0.9811038839885686
trapped_ion,16600,16599,100,0,0.9674404675500117,0.9779827915956333,0.9964831016113265,0.9841387092071985
trapped_ion,16650,16653,100,0,0.9712147191192047,0.9766657987283484,0.997109921838432,0.9776907950301327
trapped_ion,16700,16698,100,0,0.9746705689895545,0.9767197472510106,0.9966676018128243,0.9847065519285839
trapped_ion,16750,16752,100,0,0.9686874273413013,0.9792813989468916,0.9963256617760934,0.9843411665350343
trapped_ion,16800,16797,100,0,0.9695487007118893,0.9855410397001931,0.9974313598376526,0.9733752001154764
trapped_ion,16850,16851,100,0,0.9693471183661895,0.9789537766799539,0.9963192332157546,0.9752336366554233
trapped_ion,16900,16902,100,0,0.962614344089971,0.9762589489375305,0.9969860270567248,0.983040627920469
trapped_ion,16950,16950,100,0,0.9743263675521047,0.9767207776145337,0.9963468191903699,0.9775052108288144
trapped_ion,17000,17001,100,0,0.9725994787739817,0.9805661607901048,0.9964790445617893,0.979665039861094
trapped_ion,17050,17049,100,0,0.9675314668453694,0.9780299759480816,0.9966159851420255,0.9809704702980397
trapped_ion,17100,17100,100,0,0.9735217529728143,0.9807208025758221,0.9956435825546696,0.9774968641438538
trapped_ion,17150,17148,100,0,0.9663594313331041,0.983793876743972,0.9975838544567788,0.9856846922855389
trapped_ion,17200,17199,100,0,0.9707747441883167,0.9759644341216226,0.9963948338162577,0.9831980935481524
trapped_ion,17250,17247,100,0,0.9729018209022361,0.9756835664921395,0.9960894828166192,0.9803487090280499
trapped_ion,17300,17298,100,0,0.9734371161618204,0.978176847553803,0.9968694933575826,0.976435529592729
trapped_ion,17350,17352,100,0,0.963227330038437,0.9785843700599636,0.9973558002407841,0.9790546109389543
trapped_ion,17400,17403,100,0,0.9803594729864183,0.9808462073250486,0.9963117654344732,0.9820742868495838
trapped_ion,17450,17451,100,0,0.9718237717131577,0.9815986878391477,0.9960544380785729,0.9807478480987128
trapped_ion,17500,17502,100,0,0.9732601454040223,0.9687455973694693,0.9954069429174242,0.9750822489597007
trapped_ion,17550,17550,100,0,0.9645579446647039,0.9816007772461931,0.9973049902926348,0.9768490667693054
trapped_ion,17600,17601,100,0,0.9759743064516115,0.9776212553544051,0.9972775642379722,0.9760744044846835
trapped_ion,17650,17649,100,0,0.9759775986996339,0.9754550783765598,0.9965650016879719,0.9743759980529271
trapped_ion,17700,17700,100,0,0.9691266796598965,0.977966810321743,0.9965355938933589,0.980017710225492
trapped_ion,17750,17748,100,0,0.9780054476093073,0.9749780172956394,0.9959851032302242,0.9799707321813382
trapped_ion,17800,17799,100,0,0.9794122605231175,0.979586367875341,0.9964769584656287,0.9729090106286253
trapped_ion,17850,17853,100,0,0.9792016127076127,0.981373162368975,0.9972133026466133,0.9796404712346206
trapped_ion,17900,17898,100,0,0.9695676126378026,0.9821924627210175,0.9975414039745666,0.9844840417619453
trapped_ion,17950,17952,100,0,0.9744998451517564,0.9762200344567281,0.9971094604194227,0.9761047710040329
trapped_ion,18000,17997,100,0,0.9694892159608699,0.9818626651397165,0.996545412346874,0.9810471160176626
trapped_ion,18050,18051,100,0,0.9751307007408793,0.9859843470968791,0.996282384429608,0.9845501526013108
trapped_ion,18100,18096,100,0,0.97746662130326,0.9785916838804831,0.9965614680124676,0.9813628566365143
trapped_ion,18150,18150,100,0,0.977266112013359,0.9760757938945275,0.9965621121322681,0.9798888422868839
trapped_ion,18200,18198,100,0,0.9641195615090029,0.9821922303433746,0.9958205811513482,0.9720109052486411
trapped_ion,18250,18249,100,0,0.9754919592785932,0.9801527079337,0.9967850838145141,0.9809607646414416
trapped_ion,18300,18297,100,0,0.975228420645754,0.9777009173096894,0.9964192081131227,0.9834770255964799
trapped_ion,18350,18354,100,0,0.9756900309391745,0.9745578662101165,0.996155320532385,0.9835334924253247
trapped_ion,18400,18402,100,0,0.9682943643661546,0.9786900643636386,0.9966866513247246,0.9806913203774814
trapped_ion,18450,18453,100,0,0.9800366017524562,0.9797999138124829,0.9977569273142873,0.9856889175775794
trapped_ion,18500,18501,100,0,0.977241771915453,0.9823258439830022,0.9969209764140009,0.9788276293719053
trapped_ion,18550,18552,100,0,0.9794463874552026,0.9823329610714236,0.9960207472198103,0.9781582080316885
trapped_ion,18600,18600,100,0,0.977046024808072,0.9850318910725282,0.997050429098667,0.9843720580659838
trapped_ion,18650,18651,100,0,0.9734344217967529,0.9821064134259347,0.9970656170457766,0.9784159456655717
trapped_ion,18700,18699,100,0,0.9756855880278392,0.9774187964181339,0.9967371782655763,0.987455045100476
trapped_ion,18750,18750,100,0,0.9801795786749895,0.9776107359205,0.9972166610023049,0.9816122924066546
trapped_ion,18800,18798,100,0,0.9654630950852884,0.9820354724769721,0.9971558227048857,0.9816485428287696
trapped_ion,18850,18849,100,0,0.9794314978185571,0.9786136131104248,0.9957880201468785,0.9832215581868945
trapped_ion,18900,18903,100,0,0.9719800985801454,0.9827773212892417,0.9967991655612124,0.9866944878313763
trapped_ion,18950,18948,100,0,0.9755159440111241,0.9881308777913723,0.9971425743757281,0.9846673758584785
trapped_ion,19000,19002,100,0,0.9675294701338013,0.9801253345171146,0.9970691880590288,0.9790266310943596
trapped_ion,19050,19047,100,0,0.9723592103331838,0.9840489106035986,0.9962957256492264,0.9833412983492219
trapped_ion,19100,19101,100,0,0.974372983340154,0.9783168322953998,0.9977018777280632,0.9841494830901358
trapped_ion,19150,19146,100,0,0.9773321733602511,0.9848610608385657,0.9968524456285573,0.9831091934499654
trapped_ion,19200,19200,100,0,0.9772914562204323,0.9790264667239125,0.9970472212743484,0.9777870245084457
trapped_ion,19250,19245,100,0,0.9820599637407248,0.9775125596568025,0.9964363862258954,0.9841971885824099
trapped_ion,19300,19299,100,0,0.9804050582957591,0.9741859623403333,0.9968111355051874,0.9869900798147623
trapped_ion,19350,19350,100,0,0.9804871711735876,0.9768952003881193,0.9971788614013879,0.9825508410882144
trapped_ion,19400,19404,100,0,0.9656736242315646,0.9813296487408794,0.9977041645055366,0.983240988916039
trapped_ion,19450,19449,100,0,0.9719777100394442,0.9818019337228099,0.9972236539748146,0.9819594950838537
trapped_ion,19500,19503,100,0,0.9761672654931631,0.9830143032862589,0.9972196344705176,0.9808251912940121
trapped_ion,19550,19548,100,0,0.9757835097529324,0.9864668745453792,0.9971791409935811,0.9865265494056386
trapped_ion,19600,19602,100,0,0.9757914860397038,0.9784896557951028,0.9968164488361543,0.9790115754411911
trapped_ion,19650,19647,100,0,0.9793362561763488,0.9799844246901543,0.9964227004843882,0.9839188156226106
trapped_ion,19700,19701,100,0,0.9735807712827023,0.9791888852142708,0.9975717353816307,0.9848323908515207
trapped_ion,19750,19746,100,0,0.9774218658213344,0.9809571939693994,0.99699621028989,0.9825177916958325
trapped_ion,19800,19800,100,0,0.9781085512967355,0.9791156133709126,0.9968153958432712,0.9769447275559615
trapped_ion,19850,19854,100,0,0.9760428835756951,0.9812372927567397,0.9977003151429293,0.9850915855857018
trapped_ion,19900,19899,100,0,0.9713935088550966,0.9860933465887743,0.9970772631427791,0.9847477647598178
trapped_ion,19950,19953,100,0,0.9787696012751833,0.9796160231960777,0.9969603876085742,0.9860576545407278
trapped_ion,20000,19998,100,0,0.9780835038259914,0.9798803606843184,0.996743175837918,0.9811320554158585
neutral_atom,1000,1002,100,0,0.5699403221061468,0.6092115605925066,0.9531677923943195,0.8460235311414914
neutral_atom,1050,1050,100,0,0.6427993923598452,0.5553377837201503,0.9519530699612277,0.7530264621166449
neutral_atom,1100,1101,100,0,0.5466407546846408,0.6295790030969157,0.9595665061731258,0.7690923234127214
neutral_atom,1150,1149,100,0,0.6322794699757214,0.6285841015300248,0.9651562890385786,0.7456933786160396
neutral_atom,1200,1200,100,0,0.5875007900970297,0.5187833543172389,0.957730505612348,0.6896630755125048
neutral_atom,1250,1248,100,0,0.6909992732607297,0.6220324016962369,0.96697506591036,0.8293480670957332
neutral_atom,1300,1299,100,0,0.6521895724315355,0.5742373305420807,0.9694451006522146,0.7735948331957421
neutral_atom,1350,1347,100,0,0.6210389505834193,0.570123579522215,0.969061069186279,0.8214739174491921
neutral_atom,1400,1398,100,0,0.7121739763403006,0.6860612104314908,0.9682078619202515,0.8178525453296861
neutral_atom,1450,1446,100,0,0.6999605265772284,0.6724890830941335,0.9628954399536181,0.8490956860038787
neutral_atom,1500,1503,100,0,0.5734391575372444,0.6986664100971545,0.9711359306933728,0.8694902051766966
neutral_atom,1550,1551,100,0,0.7712853589605972,0.6928395833969614,0.9666341679117125,0.864737040082403
neutral_atom,1600,1602,100,0,0.6086058941136082,0.7535493930841286,0.9658912447498577,0.8274234145421285
neutral_atom,1650,1650,100,0,0.7249233444784785,0.7802277505740085,0.9663961347537633,0.8812878551514811
neutral_atom,1700,1704,100,0,0.7266112023317541,0.765072996141686,0.9712766933320862,0.870300854404225
neutral_atom,1750,1749,100,0,0.6817621228021062,0.7351476279572775,0.9696940537471794,0.8601450838114336
neutral_atom,1800,1803,100,0,0.74979674641709,0.693691914332651,0.9718864407685837,0.8552890699490968
neutral_atom,1850,1848,100,0,0.8332252310937058,0.6592156384234444,0.9702489530463495,0.9056462856169237
neutral_atom,1900,1902,100,0,0.8247305285757083,0.7969123968897247,0.976073587489233,0.8966474597518712
neutral_atom,1950,1947,100,0,0.8154085474003541,0.693892555571199,0.9741038932282527,0.9027406835014967
neutral_atom,2000,2001,100,0,0.8576610297335638,0.7717184530552927,0.9737719352781015,0.8200369627136282
neutral_atom,2050,2052,100,0,0.7563696298409355,0.7640744316015358,0.9720261828055594,0.9070563109783448
neutral_atom,2100,2100,100,0,0.7581158326932225,0.7641005749143697,0.9720173008328279,0.8964371997716674
neutral_atom,2150,2151,100,0,0.7414690010517175,0.8543109647827276,0.9791712085448957,0.9142329382525868
neutral_atom,2200,2199,100,0,0.7313301460646766,0.7870063385529983,0.9754151615155032,0.8684528300390151
neutral_atom,2250,2250,100,0,0.7858967563397906,0.7729445584792545,0.9735349146680462,0.897198534413941
neutral_atom,2300,2298,100,0,0.83174475042006,0.7924917039909906,0.97529593623547,0.8754969405777135
neutral_atom,2350,2349,100,0,0.8663893678157499,0.7971347383860286,0.9755680305720664,0.926380357124438
neutral_atom,2400,2397,100,0,0.8529210806511311,0.7987401540026584,0.9747976790577412,0.9379923733057557
neutral_atom,2450,2448,100,0,0.8201537727034507,0.8353603393992041,0.9810695957534082,0.8426046118230601
neutral_atom,2500,2502,100,0,0.8143361699071539,0.8372931031774695,0.9771150658691429,0.8810624618476091
neutral_atom,2550,2553,100,0,0.7634614599027572,0.8172064536811814,0.9779271346743116,0.9214206761994472
neutral_atom,2600,2601,100,0,0.8460895355191679,0.8243331948792568,0.981658061766117,0.8993874973300299
neutral_atom,2650,2652,100,0,0.7738083785366584,0.8268495046506059,0.9786972454935177,0.891064710648665
