arch,T1_true,T1_rec,T1_sig,T2_true,T2_rec,T2_sig,T2_ramsey_rec,T2_ramsey_sig,T2_echo_rec,T2_echo_sig,dw_true,dw_rec,dw_sig,eps_true,eps_rec,eps_sig,t1_chi2,ramsey_chi2,gate_chi2,echo_chi2
superconducting,0.0002755319588900362,0.0002796976527823279,1.2774951283469679e-05,0.00014151896995186295,0.00014507280473965222,5.629862708934765e-06,0.00014291829191101648,7.36889582429124e-06,0.00014809369510668103,8.725601139198497e-06,22626.26423000293,22450.204297381515,728.1111863572745,0.0003060625495141005,0.00033811863450422574,2.3734798788522418e-05,1.3151221568395106,0.4460853864310582,1.084466043680037,0.8256096609053369
superconducting,0.00011276400897013765,0.00012882144534965068,5.9679061846565815e-06,8.837253690533137e-05,8.911918572284887e-05,3.814762958425031e-06,8.606678738305147e-05,4.256551678956522e-06,0.00010157629922916211,7.779242239243616e-06,55329.44648140877,54411.42052284534,1154.4990304394448,0.0009166629041095492,0.0008657437175614163,6.416739313748173e-05,0.1748282811716732,0.2397596526879854,0.920889058048254,1.221848734994221
superconducting,0.0002993817974825191,0.00030509804623482636,1.4622488483474739e-05,9.388997939684754e-05,0.00010551603262995959,5.615384554939727e-06,0.00010400615387457796,5.157818145414577e-06,0.00010696692410437751,7.863408155056549e-06,33981.41713787191,33220.194536541494,1016.4012801340647,0.00010174900934294386,0.00010891264149234453,7.920980818133636e-06,0.07499653909115503,2.418782019086071,0.6925019115639375,0.12303073316437445
superconducting,0.0003400232976066494,0.00032899449481562417,1.5901838955578974e-05,4.422405244922114e-05,4.621770392418649e-05,1.1759291253441755e-06,4.823111932532e-05,1.7563239231686113e-06,4.4581751299374674e-05,1.5831544472461719e-06,79980.38798599613,80115.01362285356,2227.1638268689044,0.0008069579396850999,0.000685923934871593,5.3119170371127956e-05,0.6416304691913813,0.5210524938079283,0.29493397820151357,0.6435039192782337
superconducting,0.00017099954640757963,0.00017474920814482272,7.981779950845239e-06,0.00011116989991343783,9.644119439328655e-05,4.168692123280251e-06,9.530179066244424e-05,4.680000546200265e-06,9.677573640162674e-05,4.741347113347612e-06,41005.367973524,43496.7535715554,1029.0387543293398,0.0001588789268622216,0.00015631346582767672,1.1416295410448757e-05,0.8209728598195534,3.4957363630256366,0.5696086527494756,0.30437293378406105
superconducting,0.0003922537114289955,0.00038022281399812996,1.7415583751058022e-05,0.00010966535017838034,8.278471745005093e-05,4.047920892211951e-06,8.756528621813808e-05,4.8668423091065565e-06,7.850712746192684e-05,5.572013957664516e-06,32416.446058682777,32203.09217149942,968.8409839721331,0.00019357928020999576,0.00020590733710570857,1.2219863320046405e-05,1.7726167011287717,1.4649076831878403,0.551922082200389,0.11867018473139598
superconducting,8.695020770632123e-05,8.624970625506538e-05,3.940573927064476e-06,4.936923222089182e-05,5.12061766551228e-05,2.2818519175368762e-06,5.638078648610292e-05,2.770735779705116e-06,4.9401150715862374e-05,2.650116904399112e-06,104753.43791311453,108120.35194796025,1896.722949917325,0.00020504400222963497,0.0001763891612439535,1.358750227070967e-05,1.8018296009551666,2.6226117382525365,0.3236008085617121,0.2533873877311659
superconducting,0.00013342050623123437,0.00011629367839034231,4.768693224958287e-06,7.898951101562615e-05,7.978119287861003e-05,4.612682725075965e-06,7.84462131150015e-05,4.198657350769818e-06,8.126790955568169e-05,6.235539671793933e-06,64506.637083826296,65393.03911551511,1353.5454660319722,0.0006624260789856663,0.0006958874487954338,4.965682505413757e-05,0.12656121614133004,2.290700849740692,0.972004990348186,1.1566306098120334
superconducting,0.00022989016792291685,0.00018826621541111194,9.132219239714612e-06,5.894689400808861e-05,5.770338555485434e-05,2.4586336660816654e-06,5.510147386854565e-05,2.8556657457784247e-06,6.515771499178827e-05,4.833540783028871e-06,57835.08926819908,59410.00731820376,1926.8016601076986,0.0001796235519079796,0.00017018609454879337,1.260820554406774e-05,2.544091708724669,0.29078574334043966,0.862908882850618,0.14857727658209746
superconducting,9.961312634870304e-05,8.246539804025731e-05,3.530902436643641e-06,9.787522718868785e-05,8.104527718189821e-05,3.691738853250493e-06,8.136002270226534e-05,4.347187060028516e-06,8.023116341966094e-05,5.7393517087767455e-06,28846.61586248999,29014.449005142043,1202.9148503595288,0.0007223747735025988,0.000757096222888087,5.4064351629624306e-05,0.010083548799022572,0.3434076517278058,0.23859231718544316,1.4839405992423562
