architecture,noise_class,amplitude,instance_idx,seed,t1,ramsey,echo,gate
superconducting,quasistatic_dephasing,0.35,5,75108405,1.0849624083336011,1.3656330724622903,0.9928193175205776,1.9701606521824413
superconducting,quasistatic_dephasing,0.35,6,75108406,0.6207756531714268,0.2582596013637085,1.1953871688357074,1.0037874510638893
superconducting,quasistatic_dephasing,0.35,7,75108407,0.8788721343947163,0.689640568961364,0.10485663804816339,1.1656067083792019
superconducting,quasistatic_dephasing,0.35,8,75108408,2.1061792768984944,0.528979445065354,0.057338094886596816,4.0629358590654645
superconducting,quasistatic_dephasing,0.35,9,75108409,1.3346987927517746,4.840085958718613,1.6312170043603433,0.3131929063237294
superconducting,quasistatic_dephasing,0.35,10,75108410,0.25819104511172924,1.964490429552399,1.7016065643158718,0.1820409930682421
superconducting,quasistatic_dephasing,0.35,11,75108411,2.0151061556771346,0.6408737701020237,0.9794746008354821,0.5191390389420416
superconducting,quasistatic_dephasing,0.35,12,75108412,1.7280619624368152,2.6475257911162497,2.20440984307634,0.061968526158955456
superconducting,quasistatic_dephasing,0.35,13,75108413,0.3746094065614052,1.173194433893014,0.4010408097311182,0.10156636955256837
superconducting,quasistatic_dephasing,0.35,14,75108414,2.5511401450785813,1.5470358642642859,1.1216375648398196,1.002734286990001
superconducting,quasistatic_dephasing,0.35,15,75108415,0.515826140530378,4.042385574723599,0.5489801384463743,0.2997378964482989
superconducting,quasistatic_dephasing,0.35,16,75108416,0.9573607491082026,1.064240816351806,0.6736817503537934,0.43719118334019136
superconducting,quasistatic_dephasing,0.35,17,75108417,1.9509958106574083,3.0855197423989003,1.353286682037795,0.743215241696443
superconducting,quasistatic_dephasing,0.35,18,75108418,0.9506347163758053,1.9733971054257708,0.5325791491685721,1.9630087679535149
superconducting,quasistatic_dephasing,0.35,19,75108419,1.8035379863030456,1.0600198018054223,0.07379667978911494,0.10337958311260956
superconducting,quasistatic_dephasing,0.5,0,75108500,3.1962021756082253,2.5179331514048484,0.08173807317805837,0.03772205934565199
superconducting,quasistatic_dephasing,0.5,1,75108501,2.7182978236275073,2.3432356673704513,1.888347838061812,0.3786357142852284
superconducting,quasistatic_dephasing,0.5,2,75108502,0.7568628316353159,10.860917269102595,2.707310205209777,0.7263575116164078
superconducting,quasistatic_dephasing,0.5,3,75108503,0.007324022303191656,6.327002505123746,3.7029747244420976,1.2904131939270314
superconducting,quasistatic_dephasing,0.5,4,75108504,2.2862050279681276,2.1495151981152736,0.30557001226119024,4.519914989625752
superconducting,quasistatic_dephasing,0.5,5,75108505,0.010462688909470386,2.3789330648488183,0.3139794987437361,4.416446231796822
superconducting,quasistatic_dephasing,0.5,6,75108506,0.18093754715309293,0.3426640972628103,1.0843455905980925,2.1076171690418604
superconducting,quasistatic_dephasing,0.5,7,75108507,1.786796348244127,0.7373054795336907,0.7053463684858184,0.20664771890331896
superconducting,quasistatic_dephasing,0.5,8,75108508,1.1826867605042344,1.44453478656719,1.3126538276252673,3.3951049697716367
superconducting,quasistatic_dephasing,0.5,9,75108509,2.5727602912879854,4.903370557859579,3.055504510286466,1.80550342626378
superconducting,quasistatic_dephasing,0.5,10,75108510,2.6156821358721993,1.9881025232407734,1.2080293551615853,0.4430145805017522
superconducting,quasistatic_dephasing,0.5,11,75108511,1.160595621991242,4.209236565095667,2.3816702698124494,1.0718450058424684
superconducting,quasistatic_dephasing,0.5,12,75108512,0.38621172152136446,0.19565290524274903,2.736720224030046,2.278874699645378
superconducting,quasistatic_dephasing,0.5,13,75108513,0.8285571274122058,2.1086426173949397,0.09340734662718972,1.7264123933597049
superconducting,quasistatic_dephasing,0.5,14,75108514,0.32912723402475363,3.3937115111978606,0.31757385324448356,0.9536448271524927
superconducting,quasistatic_dephasing,0.5,15,75108515,1.0981062138874633,2.3071374120966013,0.7210288154448025,0.19798523079395763
superconducting,quasistatic_dephasing,0.5,16,75108516,1.6016704367840024,0.8723265943871732,1.571380761945155,2.353763782324346
superconducting,quasistatic_dephasing,0.5,17,75108517,1.1454916838999005,1.0730858775099867,0.3826677646944364,0.6393025891647761
superconducting,quasistatic_dephasing,0.5,18,75108518,0.8309777081006888,2.243259283071544,0.47333726569502016,0.0810864824691009
superconducting,quasistatic_dephasing,0.5,19,75108519,0.13685151846934998,7.253580629492568,2.2255716083703,0.24183791651462622
superconducting,quasistatic_dephasing,0.7,0,75108600,2.637836737285733,6.458831322918276,1.9312394536854942,0.0652620300587664
superconducting,quasistatic_dephasing,0.7,1,75108601,1.4061604977014213,9.317279975515302,0.25011202068184507,1.953072518115094
superconducting,quasistatic_dephasing,0.7,2,75108602,1.8235665588885424,2.1408270728230647,0.07477924761333765,1.4870120809690024
superconducting,quasistatic_dephasing,0.7,3,75108603,2.96421969006156,1.833894624444748,6.002958083415603,1.3259144690087905
superconducting,quasistatic_dephasing,0.7,4,75108604,0.2551855384316595,4.377870694605859,1.059342734265885,1.412163591611181
superconducting,quasistatic_dephasing,0.7,5,75108605,0.2603093808609527,2.134833427343949,0.07234271125654787,1.4791378071822092
superconducting,quasistatic_dephasing,0.7,6,75108606,1.7910877182380223,4.647101341273871,2.075992283605099,0.7244034330044953
superconducting,quasistatic_dephasing,0.7,7,75108607,1.0215743551086949,0.17034226481855197,0.024032751688302698,1.9148155701293739
superconducting,quasistatic_dephasing,0.7,8,75108608,1.4013413734456726,3.7517988470934043,1.4379670022683362,2.053591981372947
superconducting,quasistatic_dephasing,0.7,9,75108609,0.8337222189676693,7.099202850216922,0.9682338170496952,1.2609342616278716
superconducting,quasistatic_dephasing,0.7,10,75108610,0.5002230317134989,0.9544771507522636,1.3937242141277157,2.4156174692133563
superconducting,quasistatic_dephasing,0.7,11,75108611,0.7943148622107212,4.312648502127507,0.8452978599024219,0.02547346607122268
superconducting,quasistatic_dephasing,0.7,12,75108612,3.427028405022371,12.277469870993814,1.1402778434795127,0.04052036169515149
superconducting,quasistatic_dephasing,0.7,13,75108613,1.6695026398506776,0.4977104655123251,0.21703693549503186,0.3124694000293256
superconducting,quasistatic_dephasing,0.7,14,75108614,0.8480714119860473,1.9691079447222903,0.6230699141221905,0.2918582036414611
superconducting,quasistatic_dephasing,0.7,15,75108615,0.7918823361276341,2.62892916006019,0.6933105125793879,1.8187992522613974
superconducting,quasistatic_dephasing,0.7,16,75108616,0.9676339126757523,1.2441311674987863,0.37960388122754396,0.33135835662526536
superconducting,quasistatic_dephasing,0.7,17,75108617,0.9285593925101597,8.139198856443496,0.17922024052626737,5.92756649566121
superconducting,quasistatic_dephasing,0.7,18,75108618,0.9478637441228822,0.583305766497217,0.45392919617233335,1.5550988699615553
superconducting,quasistatic_dephasing,0.7,19,75108619,2.439367817201111,3.987297238819304,0.6817516483148545,5.542344668684604
superconducting,quasistatic_dephasing,0.95,0,75108700,1.6647209459199102,5.795992425420188,0.3990317562246076,1.9095431646539445
superconducting,quasistatic_dephasing,0.95,1,75108701,0.5909097852444367,11.251917797020237,0.01974085422469439,1.2647987685959556
superconducting,quasistatic_dephasing,0.95,2,75108702,2.1574217858039093,2.3430860731642107,1.3926750389011628,0.06940932997225918
superconducting,quasistatic_dephasing,0.95,3,75108703,1.2920751434312967,16.704161523682817,0.6548808258557459,0.789897806875878
superconducting,quasistatic_dephasing,0.95,4,75108704,2.8434208156520095,2.4404578417068774,0.31614673659387105,0.8921588351816869
superconducting,quasistatic_dephasing,0.95,5,75108705,2.0111074102318387,2.057622441951339,0.7755222228011782,1.794012091024582
superconducting,quasistatic_dephasing,0.95,6,75108706,0.8990478785152709,7.692190109696772,1.4193537514562369,0.5837469272734093
superconducting,quasistatic_dephasing,0.95,7,75108707,1.8963677511686488,0.17836903158264195,0.26258634708479595,1.900063840319545
superconducting,quasistatic_dephasing,0.95,8,75108708,0.8437783147824598,0.6061355299909519,0.23356251506374678,1.888331690206726
superconducting,quasistatic_dephasing,0.95,9,75108709,0.6185512153998115,4.09311853777982,0.4406393101007956,4.7831483349148485
superconducting,quasistatic_dephasing,0.95,10,75108710,1.1587731879313932,0.7786802498437316,1.96431326349237,0.15449343613923888
superconducting,quasistatic_dephasing,0.95,11,75108711,1.695056694776672,1.1146878396858233,0.14980465000293341,0.30417128093177903
superconducting,quasistatic_dephasing,0.95,12,75108712,1.8772380771222037,2.3898428898414155,1.2879226435429747,0.16556384247097233
superconducting,quasistatic_dephasing,0.95,13,75108713,1.2775983788332483,5.443446211283622,0.8410666131442481,1.3778071389432174
superconducting,quasistatic_dephasing,0.95,14,75108714,1.6444136497925972,18.881623399747376,0.4984723781982977,3.299895939390548
superconducting,quasistatic_dephasing,0.95,15,75108715,1.507179781300282,14.680058792433798,0.9228501759007769,2.590229385171411
superconducting,quasistatic_dephasing,0.95,16,75108716,0.9743334110470564,3.1017982907904242,0.3218649713663547,2.494805676580942
superconducting,quasistatic_dephasing,0.95,17,75108717,0.9534597337813107,0.9967508222680799,0.2844354489660506,1.4350325216520317
superconducting,quasistatic_dephasing,0.95,18,75108718,2.247045896426447,2.390900967695,1.3909108792081106,0.10591594883732633
superconducting,quasistatic_dephasing,0.95,19,75108719,1.0854748407709987,9.562883240690322,4.088300152041358,0.13244777547055675
superconducting,quasistatic_dephasing,1.2,0,75108800,1.6359231869126731,3.930157009901606,0.02801659211075895,0.8609052482897221
superconducting,quasistatic_dephasing,1.2,1,75108801,0.5213018036932572,4.687127453093447,2.0920737752409457,0.923662209074246
superconducting,quasistatic_dephasing,1.2,2,75108802,1.4731430551424949,7.07170719558832,0.2785712044154397,0.7560001062306434
superconducting,quasistatic_dephasing,1.2,3,75108803,1.013348080988482,7.584224849901572,2.894630615021737,3.480753808462717
superconducting,quasistatic_dephasing,1.2,4,75108804,0.7323686663216078,7.157627313667757,0.7014446250823935,0.8249489289270756
superconducting,quasistatic_dephasing,1.2,5,75108805,2.038939935952629,2.105030661238911,1.763975016907446,0.9537957769180557
superconducting,quasistatic_dephasing,1.2,6,75108806,1.795607118017664,2.9019812133129648,2.4978430024810807,1.9055612549605965
superconducting,quasistatic_dephasing,1.2,7,75108807,2.2831003757745054,6.943539088647446,2.250601574606896,4.369426817978725
superconducting,quasistatic_dephasing,1.2,8,75108808,0.16540821282400706,1.5828040326907389,1.1512259012034003,1.359004571793189
superconducting,quasistatic_dephasing,1.2,9,75108809,1.4081037054653294,3.055634748692314,0.5951115161715048,3.4754400845209226
superconducting,quasistatic_dephasing,1.2,10,75108810,1.1927465073063408,7.388103889354269,2.983129397503082,2.517568997983208
superconducting,quasistatic_dephasing,1.2,11,75108811,1.9118264153721498,5.319242442496124,0.6722069924273169,0.5247590158435769
superconducting,quasistatic_dephasing,1.2,12,75108812,0.2431275762098721,10.016830795587895,2.4434543189966895,2.053174619206966
superconducting,quasistatic_dephasing,1.2,13,75108813,0.28626786731999143,14.647474124058993,0.1927383891604794,0.3803815260447081
superconducting,quasistatic_dephasing,1.2,14,75108814,3.542696712880555,0.8311730571145919,0.8227910759354209,0.389626101305576
superconducting,quasistatic_dephasing,1.2,15,75108815,0.5877999877021839,1.352140730637368,0.06317574981613033,0.068773053362099
superconducting,quasistatic_dephasing,1.2,16,75108816,1.7709730242107455,1.4737517032233067,0.2648362379134506,0.6682545987584684
superconducting,quasistatic_dephasing,1.2,17,75108817,1.5445798898351513,6.144845257955344,0.5613063467032016,0.04063905828757482
superconducting,quasistatic_dephasing,1.2,18,75108818,0.8036193057335925,3.660846669829634,1.0468200169542654,0.3989846286241585
superconducting,quasistatic_dephasing,1.2,19,75108819,1.8206355389730464,3.814073848995973,0.6843494682201929,4.032908490321988
superconducting,coherent_gate,0.0,0,75393000,2.0788350545828456,1.039499139047993,0.6326319291296187,0.6307475306780127
superconducting,coherent_gate,0.0,1,75393001,1.4604742689766852,0.7799439210696208,0.24170861578579989,0.9557534271060859
superconducting,coherent_gate,0.0,2,75393002,1.823955049677986,2.3974956651561135,0.13124553055028115,1.0989380364825065
superconducting,coherent_gate,0.0,3,75393003,0.1971471318081209,0.46453831267639467,0.03018369882350473,6.464563243206094
superconducting,coherent_gate,0.0,4,75393004,1.0606906838860597,2.34993089167022,0.015753004851155744,2.3012941848758155
superconducting,coherent_gate,0.0,5,75393005,2.259604427840834,1.0140242964613932,0.013593324393607822,1.8097135987553
superconducting,coherent_gate,0.0,6,75393006,1.762953768426335,1.5736060224555626,0.09454737382598848,0.11616246436658481
superconducting,coherent_gate,0.0,7,75393007,0.487526699040975,2.965992310544059,0.30524343275420807,0.13533027479640633
superconducting,coherent_gate,0.0,8,75393008,1.777706179874015,0.7767523677805748,0.8895534026957083,0.44929202086061115
superconducting,coherent_gate,0.0,9,75393009,0.7714657918066092,0.1262884167322854,0.7824211224409195,0.6104329860103307
superconducting,coherent_gate,0.0,10,75393010,1.952963674712766,0.5899692194876979,0.589180416803214,4.627018459002844
superconducting,coherent_gate,0.0,11,75393011,1.7283208558244032,1.31605592048718,1.4180605117072025,1.3968692933629192
superconducting,coherent_gate,0.0,12,75393012,0.13771885778184392,2.152663045471794,1.0648866484380632,0.87105758307727
superconducting,coherent_gate,0.0,13,75393013,0.9829902917611348,0.6922848546489784,1.257874258148081,1.4841296053413164
superconducting,coherent_gate,0.0,14,75393014,0.9535954139044625,0.6176494610450026,0.10776896694022621,0.05623619013128738
superconducting,coherent_gate,0.0,15,75393015,0.7269836229292134,0.6736475306541194,1.326047784681447,0.44041550429022336
superconducting,coherent_gate,0.0,16,75393016,1.4384415480655257,0.6351507488378362,1.2186641837676477,0.5695537234290364
superconducting,coherent_gate,0.0,17,75393017,1.1536207217300092,1.4242205332538593,1.6732989038452721,1.98058451973776
superconducting,coherent_gate,0.0,18,75393018,0.8440192343700683,0.9147512165154084,0.18696194485053513,2.6316645802405105
superconducting,coherent_gate,0.0,19,75393019,1.7283208558244032,1.8170908469890705,0.3325801374559001,1.9249334606564248
superconducting,coherent_gate,0.005,0,75393100,0.49051389826793007,0.7797780807994137,0.7988092103592324,13.807797020139464
superconducting,coherent_gate,0.005,1,75393101,0.37621585993828227,2.8804212554892366,0.2744429614458403,2.9526311434959145
superconducting,coherent_gate,0.005,2,75393102,1.145075763370502,1.4388111320274475,0.006296713080871582,6.940069015641421
superconducting,coherent_gate,0.005,3,75393103,1.3351709135423353,1.1660904855542038,1.8405214438797632,0.22879653163946678
superconducting,coherent_gate,0.005,4,75393104,1.3466051540409376,4.1193666431190135,1.1585104897631258,0.08575861489341362
superconducting,coherent_gate,0.005,5,75393105,2.2319765656124275,1.0024274956776815,2.2697951759216957,8.794772354780292
superconducting,coherent_gate,0.005,6,75393106,1.0446891775235965,1.900135151769312,0.09240489328623501,24.488779474210578
superconducting,coherent_gate,0.005,7,75393107,0.36420092390412845,0.8503895023250786,2.755651043266335,1.1625208383098466
superconducting,coherent_gate,0.005,8,75393108,0.8055063183562985,0.5593337733230926,0.684063245857826,10.079250731854156
superconducting,coherent_gate,0.005,9,75393109,3.8413574884006567,0.9446391706463861,0.7236359351963144,8.030459121946066
superconducting,coherent_gate,0.005,10,75393110,0.5620254881099037,0.380971481037273,0.06206671886050661,0.48286126592409817
superconducting,coherent_gate,0.005,11,75393111,0.25840974451574533,0.6669472187391511,1.2255863026559295,27.05348565784835
superconducting,coherent_gate,0.005,12,75393112,0.9246604051917725,1.5044980207765701,2.6224406898874317,15.31660277074447
superconducting,coherent_gate,0.005,13,75393113,2.1066729414989576,1.773784590627344,1.866398563674489,20.395016922971845
superconducting,coherent_gate,0.005,14,75393114,2.0054932843309725,0.3803976716649764,0.2364264077860588,11.256820737429027
superconducting,coherent_gate,0.005,15,75393115,0.40259938746904145,1.1130734560826225,0.955039354292922,1.7528086216391445
superconducting,coherent_gate,0.005,16,75393116,1.2213996798874165,0.7053050582713768,2.144518535817028,16.69314847807589
superconducting,coherent_gate,0.005,17,75393117,1.5516015061995903,2.066060113400421,0.07159092643734441,3.2870777939450226
superconducting,coherent_gate,0.005,18,75393118,0.8254457226312324,0.41199167594588515,2.61989812345641,15.785691267700159
superconducting,coherent_gate,0.005,19,75393119,1.1856884684465478,1.0049713759245327,0.5645588955795444,0.26496062037038254
superconducting,coherent_gate,0.01,0,75393200,0.017206796372385414,0.1841113181166889,0.29046278897830635,20.85630429998281
superconducting,coherent_gate,0.01,1,75393201,5.7251856515977515,0.33742927414859986,0.6110178615713288,18.320129579630212
superconducting,coherent_gate,0.01,2,75393202,0.734779126670043,4.865261510190014,0.4748633306296708,45.21458245077248
superconducting,coherent_gate,0.01,3,75393203,3.266909886944937,0.405092726704955,1.6641452529823046,4.348853446356278
superconducting,coherent_gate,0.01,4,75393204,2.3095207194453655,0.8987172055605811,0.1956111469143479,0.03416329092488564
superconducting,coherent_gate,0.01,5,75393205,0.3224975647098931,1.5301361680854753,0.9283602847021739,0.23441392728309784
superconducting,coherent_gate,0.01,6,75393206,3.751566710536101,1.0289873168021937,0.08031490666646049,88.53636696618283
superconducting,coherent_gate,0.01,7,75393207,4.656335023294395,0.6698655896956025,0.2785510358330497,3.801129362463383
superconducting,coherent_gate,0.01,8,75393208,1.1861705235684392,3.1454521248866323,0.8935036869734647,4.138048664052889
superconducting,coherent_gate,0.01,9,75393209,1.7268345147666135,1.3227730329421594,0.30530706047804634,11.419054167131959
superconducting,coherent_gate,0.01,10,75393210,0.31513655261623524,0.38125149356472926,0.3600322373442343,4.4297726675397495
superconducting,coherent_gate,0.01,11,75393211,0.893351709335053,0.6271865099885557,0.3341031757807122,51.53141764687594
superconducting,coherent_gate,0.01,12,75393212,1.4486716391787935,4.132677288030837,0.08921191620496134,57.23461046572618
superconducting,coherent_gate,0.01,13,75393213,3.707857463124845,0.19925515688693707,1.0330789023452356,69.59466199888652
superconducting,coherent_gate,0.01,14,75393214,1.8439698292882425,5.307774435716228,1.9524974247324376,13.020764521017128
superconducting,coherent_gate,0.01,15,75393215,2.2731355414800976,0.4640160165438427,1.1101578536657002,8.241499034823876
superconducting,coherent_gate,0.01,16,75393216,0.7526943689442607,1.767627318245068,1.7975349190278915,30.914997320374063
superconducting,coherent_gate,0.01,17,75393217,1.560874189747802,1.2059317579696587,1.5442751780028452,2.2949191535864917
superconducting,coherent_gate,0.01,18,75393218,0.5762306266230177,1.4248515953700784,1.9918476044418534,68.7392031306391
superconducting,coherent_gate,0.01,19,75393219,2.3204098574606813,1.2697927143656293,1.437289273766345,6.841338800915315
superconducting,coherent_gate,0.015,0,75393300,2.0639934010009706,2.6921709907746925,0.6993548489899691,88.21694481799258
superconducting,coherent_gate,0.015,1,75393301,2.1061792768984944,0.5831306346220904,3.0656633171019028,69.6066627504523
superconducting,coherent_gate,0.015,2,75393302,4.086918205830153,0.4164010263318536,1.4387479973490713,87.37708696338805
superconducting,coherent_gate,0.015,3,75393303,3.2834825620541004,1.658903188972483,1.3072504319703082,8.969885437540546
superconducting,coherent_gate,0.015,4,75393304,1.6890671078492259,1.5945450393193434,0.8924105395077315,2.8146614038833953
superconducting,coherent_gate,0.015,5,75393305,1.9573972645016942,1.4713367250978426,0.29189132640025195,2.7822591724791605
superconducting,coherent_gate,0.015,6,75393306,0.2714807079493632,0.9088426230896027,0.8743603581135857,132.5395986849285
superconducting,coherent_gate,0.015,7,75393307,2.3484678019475957,1.4155644404342012,1.4528676381377652,10.084762241474738
superconducting,coherent_gate,0.015,8,75393308,0.3925119757826077,0.9960036692591862,0.523416667842554,8.371444210653266
superconducting,coherent_gate,0.015,9,75393309,1.7015585068813481,1.3509514330614285,6.469022880160143,60.180813401285114
superconducting,coherent_gate,0.015,10,75393310,1.9035715469788412,0.360191313344036,0.18467567162472745,40.13703257559232
superconducting,coherent_gate,0.015,11,75393311,0.7370077147219322,0.52254327920527,8.888063582598132e-05,103.19657676523792
superconducting,coherent_gate,0.015,12,75393312,1.3729823019795069,1.0513474471866493,0.25201245568312575,91.51597208998348
superconducting,coherent_gate,0.015,13,75393313,0.831741222461264,1.4170833132782155,0.7078657098189585,114.65556618222281
superconducting,coherent_gate,0.015,14,75393314,2.146104291723028,0.9318678238070376,2.4759131424051826,72.69047519389068
superconducting,coherent_gate,0.015,15,75393315,1.3517274809539963,0.8054239292580295,0.5557947707634531,34.36223474977011
superconducting,coherent_gate,0.015,16,75393316,1.604901944851904,2.9708033396379143,2.4846765174803913,92.85946464558728
superconducting,coherent_gate,0.015,17,75393317,1.1775234612944954,0.835942933782569,1.627450542066989,25.821046341675054
superconducting,coherent_gate,0.015,18,75393318,0.46004403955997236,0.9311656275439191,0.8434857321403816,115.30481091029186
superconducting,coherent_gate,0.015,19,75393319,2.8540402206920166,0.8347912126473368,0.49911577967395376,41.26871053969812
superconducting,coherent_gate,0.02,0,75393400,5.418391306878944,0.5422313926582814,0.8894187123306503,102.07369985111274
superconducting,coherent_gate,0.02,1,75393401,5.606955909839823,0.43753596445020265,0.512234474916192,64.83133377282587
superconducting,coherent_gate,0.02,2,75393402,1.7627336526734343,4.080282591643633,2.0985199235036314,100.95782254226313
superconducting,coherent_gate,0.02,3,75393403,1.889816362227779,0.5055325923226014,0.4244589657233735,13.858822253025242
superconducting,coherent_gate,0.02,4,75393404,0.7245416335493134,2.2235308569833947,0.22956268698859894,1.9302004730525757
superconducting,coherent_gate,0.02,5,75393405,1.5255364386050856,1.7315353234943056,0.8687075601081077,2.206419500628485
superconducting,coherent_gate,0.02,6,75393406,3.6405474153057398,0.8234601317417735,0.7116432533071293,136.61947928059433
superconducting,coherent_gate,0.02,7,75393407,1.6828371894615433,0.9912581205685514,0.20356186943317683,7.683596825358559
superconducting,coherent_gate,0.02,8,75393408,0.13109093937022162,1.30478502296321,0.19955597678549805,11.730475614715122
superconducting,coherent_gate,0.02,9,75393409,1.4326826724805732,0.5804262914817999,0.27738382079398094,53.08032424417447
superconducting,coherent_gate,0.02,10,75393410,0.00030531343696232633,2.5784109229815,1.9962680065519214,31.423232277470074
superconducting,coherent_gate,0.02,11,75393411,1.7911382957035589,1.0828646902720602,0.1346854152344994,120.34495812523369
superconducting,coherent_gate,0.02,12,75393412,2.0764713604676412,1.754176868155992,2.212004634767025,134.32172098602666
superconducting,coherent_gate,0.02,13,75393413,1.2358885300421427,0.7979933480256756,0.39517695106442796,122.16268334632423
superconducting,coherent_gate,0.02,14,75393414,1.6439622627845758,1.765779294986397,0.6348953271314349,68.71640141994838
superconducting,coherent_gate,0.02,15,75393415,1.3329936604803823,0.17660587061124094,0.13913355313453726,37.55885496574001
superconducting,coherent_gate,0.02,16,75393416,1.747614948636734,1.2259497113526536,2.2757280664886066,74.29058542829013
superconducting,coherent_gate,0.02,17,75393417,1.4612270618985401,1.1666930095757702,0.19854241693608637,42.11156860499311
superconducting,coherent_gate,0.02,18,75393418,2.467883524179577,0.8583686747245629,3.8527119745284706,121.07720857076669
superconducting,coherent_gate,0.02,19,75393419,0.8595838065850476,1.46597723950911,0.6563462018673489,54.95905367064721
superconducting,coherent_gate,0.03,0,75393500,2.355807460940508,0.18513421493042476,1.791689335337472,24.912520672955793
superconducting,coherent_gate,0.03,1,75393501,4.666914554898344,0.16214032548874222,0.9464677099956634,19.671941820871034
superconducting,coherent_gate,0.03,2,75393502,1.99163919896652,0.5433335057772306,0.1669015006274289,12.001544838031592
superconducting,coherent_gate,0.03,3,75393503,2.056775240782496,0.09478681095293992,0.8306068274800429,0.3622078153688414
superconducting,coherent_gate,0.03,4,75393504,0.4561756728793647,0.30260615193686935,0.6175124733482404,1.777527860758368
superconducting,coherent_gate,0.03,5,75393505,0.2186514594998615,0.038099519429068425,1.1094400123401886,2.877987872249591
superconducting,coherent_gate,0.03,6,75393506,2.3722582133170547,2.1659903998559336,0.9012632450608723,44.07262769141953
superconducting,coherent_gate,0.03,7,75393507,0.7093337840264817,1.0713135382681696,0.22647398490418036,1.7194817364678092
superconducting,coherent_gate,0.03,8,75393508,2.6940620128966577,0.9216147975218897,1.733933561641844,0.042492440264695217
superconducting,coherent_gate,0.03,9,75393509,0.3529708934723759,0.19806801485519193,0.5558907777474337,4.0480534312213114
superconducting,coherent_gate,0.03,10,75393510,1.9718394201299871,0.4580126507613566,2.3497642391242524,3.245709481260726
superconducting,coherent_gate,0.03,11,75393511,2.4551076064390815,1.0816367466891086,0.7133551261883511,42.6394420571061
superconducting,coherent_gate,0.03,12,75393512,2.987046705269724,4.08074136015175,1.096536523121736,24.022958600296153
superconducting,coherent_gate,0.03,13,75393513,2.529852407088677,0.3818264306337359,2.1803977022212653,20.489902124558363
superconducting,coherent_gate,0.03,14,75393514,1.2333773795285676,0.8833495392120894,0.3219840948675478,2.7489872019362167
superconducting,coherent_gate,0.03,15,75393515,1.2697129504369025,0.4518508200284133,0.19344899327848036,1.6120249549705086
superconducting,coherent_gate,0.03,16,75393516,1.6539110301648396,3.9928579836498854,0.11228197885082218,8.521750400862189
superconducting,coherent_gate,0.03,17,75393517,4.043049976376102,1.6004466636711627,0.20041989110104275,6.709391551290997
superconducting,coherent_gate,0.03,18,75393518,0.17184033012108846,0.7068433597726843,1.6449277364294506,21.930661152668492
superconducting,coherent_gate,0.03,19,75393519,1.7106856762407419,0.9104201687064437,0.24064501288665227,5.297527559135076
superconducting,coherent_gate,0.045,0,75393600,3.142246406367685,1.3351464501953703,1.042679101646807,30.125742903831267
superconducting,coherent_gate,0.045,1,75393601,0.16276694625315496,1.5876562452173268,0.7325876064733976,47.438535617329556
superconducting,coherent_gate,0.045,2,75393602,1.3733150630619522,1.3263315153466908,0.5540455701314098,40.0562270916718
superconducting,coherent_gate,0.045,3,75393603,0.3600882983659319,0.9743518197769584,0.20911166199248976,0.22408293724170789
superconducting,coherent_gate,0.045,4,75393604,0.7636417175660742,1.7881257298405018,4.680498059671564,1.0533400655920606
superconducting,coherent_gate,0.045,5,75393605,1.7714473212625292,1.1412433963495379,0.43042957432772677,1.971803338716886
superconducting,coherent_gate,0.045,6,75393606,1.6541831845107355,0.9467229317170739,0.7314037079319756,81.49408187671304
superconducting,coherent_gate,0.045,7,75393607,3.7985232883367446,0.6448854210624567,0.4049512170326707,3.426903580845832
superconducting,coherent_gate,0.045,8,75393608,0.4807354735156407,0.9643279777861912,0.5521688634696723,3.8706265970527567
superconducting,coherent_gate,0.045,9,75393609,1.8349070365487932,3.004291552175034,0.8539186184522772,16.406597755908997
superconducting,coherent_gate,0.045,10,75393610,0.04471287810947498,1.6853425319090856,2.8132103100750423,6.014464565104681
superconducting,coherent_gate,0.045,11,75393611,1.374651042133141,0.6854110146255061,1.4415499419948636,62.2923589100128
superconducting,coherent_gate,0.045,12,75393612,2.2731355414800976,0.6209261438321465,0.40418086531308633,49.190856400388526
superconducting,coherent_gate,0.045,13,75393613,0.15435695436876798,0.6525998136052286,0.19540400278328657,84.57589416491393
superconducting,coherent_gate,0.045,14,75393614,0.25840974451574533,1.4058775359611357,1.6056055990853504,17.66368437634824
superconducting,coherent_gate,0.045,15,75393615,1.8593005455910883,0.6040174404741163,0.5272036820506234,14.578271802145837
superconducting,coherent_gate,0.045,16,75393616,0.27112523644844755,0.8427083905137931,1.1389576048386347,29.95673126152082
superconducting,coherent_gate,0.045,17,75393617,1.422757854631202,0.5807545900775405,3.1475328323867338,5.2878317802813
superconducting,coherent_gate,0.045,18,75393618,1.348892690231497,0.7013694017691482,1.279023764945869,75.6264775134344
superconducting,coherent_gate,0.045,19,75393619,1.664546281227968,1.1548679730978493,1.3311754863894085,9.332910445460337
superconducting,coherent_gate,0.06,0,75393700,0.7990205339641091,3.3194696968874773,0.5396254987822793,54.78664194342139
superconducting,coherent_gate,0.06,1,75393701,0.1555833577925329,1.6999285277321725,0.008281837737782863,33.06554544145548
superconducting,coherent_gate,0.06,2,75393702,2.2688503613129103,0.2417230739234606,0.6522724488111105,45.69941587971012
superconducting,coherent_gate,0.06,3,75393703,1.1826867605042344,0.4643953467076708,1.4745245057071297,1.471568878187653
